"time_sk","time_code","date","heure","jour","mois","annee","jour_semaine","weekend","periode"
"34197","20221125_200000_H","2022-11-25","20:00:00","25","11","2022","5","0","hors_pointe"
"34198","20221125_210000_H","2022-11-25","21:00:00","25","11","2022","5","0","hors_pointe"
"34199","20221125_220000_H","2022-11-25","22:00:00","25","11","2022","5","0","hors_pointe"
"34200","20221125_230000_H","2022-11-25","23:00:00","25","11","2022","5","0","hors_pointe"
"34201","20221126_00_H","2022-11-26","00:00:00","26","11","2022","6","1","hors_pointe"
"34202","20221126_10000_H","2022-11-26","01:00:00","26","11","2022","6","1","hors_pointe"
"34203","20221126_20000_H","2022-11-26","02:00:00","26","11","2022","6","1","hors_pointe"
"34204","20221126_30000_H","2022-11-26","03:00:00","26","11","2022","6","1","hors_pointe"
"34205","20221126_40000_H","2022-11-26","04:00:00","26","11","2022","6","1","hors_pointe"
"34206","20221126_50000_H","2022-11-26","05:00:00","26","11","2022","6","1","hors_pointe"
"34207","20221126_60000_H","2022-11-26","06:00:00","26","11","2022","6","1","hors_pointe"
"34208","20221126_70000_P","2022-11-26","07:00:00","26","11","2022","6","1","pointe"
"34209","20221126_80000_P","2022-11-26","08:00:00","26","11","2022","6","1","pointe"
"34210","20221126_90000_P","2022-11-26","09:00:00","26","11","2022","6","1","pointe"
"34211","20221126_100000_H","2022-11-26","10:00:00","26","11","2022","6","1","hors_pointe"
"34212","20221126_110000_H","2022-11-26","11:00:00","26","11","2022","6","1","hors_pointe"
"34213","20221126_120000_H","2022-11-26","12:00:00","26","11","2022","6","1","hors_pointe"
"34214","20221126_130000_H","2022-11-26","13:00:00","26","11","2022","6","1","hors_pointe"
"34215","20221126_140000_H","2022-11-26","14:00:00","26","11","2022","6","1","hors_pointe"
"34216","20221126_150000_H","2022-11-26","15:00:00","26","11","2022","6","1","hors_pointe"
"34217","20221126_160000_H","2022-11-26","16:00:00","26","11","2022","6","1","hors_pointe"
"34218","20221126_170000_P","2022-11-26","17:00:00","26","11","2022","6","1","pointe"
"34219","20221126_180000_P","2022-11-26","18:00:00","26","11","2022","6","1","pointe"
"34220","20221126_190000_P","2022-11-26","19:00:00","26","11","2022","6","1","pointe"
"34221","20221126_200000_H","2022-11-26","20:00:00","26","11","2022","6","1","hors_pointe"
"34222","20221126_210000_H","2022-11-26","21:00:00","26","11","2022","6","1","hors_pointe"
"34223","20221126_220000_H","2022-11-26","22:00:00","26","11","2022","6","1","hors_pointe"
"34224","20221126_230000_H","2022-11-26","23:00:00","26","11","2022","6","1","hors_pointe"
"34225","20221127_00_H","2022-11-27","00:00:00","27","11","2022","7","1","hors_pointe"
"34226","20221127_10000_H","2022-11-27","01:00:00","27","11","2022","7","1","hors_pointe"
"34227","20221127_20000_H","2022-11-27","02:00:00","27","11","2022","7","1","hors_pointe"
"34228","20221127_30000_H","2022-11-27","03:00:00","27","11","2022","7","1","hors_pointe"
"34229","20221127_40000_H","2022-11-27","04:00:00","27","11","2022","7","1","hors_pointe"
"34230","20221127_50000_H","2022-11-27","05:00:00","27","11","2022","7","1","hors_pointe"
"34231","20221127_60000_H","2022-11-27","06:00:00","27","11","2022","7","1","hors_pointe"
"34232","20221127_70000_P","2022-11-27","07:00:00","27","11","2022","7","1","pointe"
"34233","20221127_80000_P","2022-11-27","08:00:00","27","11","2022","7","1","pointe"
"34234","20221127_90000_P","2022-11-27","09:00:00","27","11","2022","7","1","pointe"
"34235","20221127_100000_H","2022-11-27","10:00:00","27","11","2022","7","1","hors_pointe"
"34236","20221127_110000_H","2022-11-27","11:00:00","27","11","2022","7","1","hors_pointe"
"34237","20221127_120000_H","2022-11-27","12:00:00","27","11","2022","7","1","hors_pointe"
"34238","20221127_130000_H","2022-11-27","13:00:00","27","11","2022","7","1","hors_pointe"
"34239","20221127_140000_H","2022-11-27","14:00:00","27","11","2022","7","1","hors_pointe"
"34240","20221127_150000_H","2022-11-27","15:00:00","27","11","2022","7","1","hors_pointe"
"34241","20221127_160000_H","2022-11-27","16:00:00","27","11","2022","7","1","hors_pointe"
"34242","20221127_170000_P","2022-11-27","17:00:00","27","11","2022","7","1","pointe"
"34243","20221127_180000_P","2022-11-27","18:00:00","27","11","2022","7","1","pointe"
"34244","20221127_190000_P","2022-11-27","19:00:00","27","11","2022","7","1","pointe"
"34245","20221127_200000_H","2022-11-27","20:00:00","27","11","2022","7","1","hors_pointe"
"34246","20221127_210000_H","2022-11-27","21:00:00","27","11","2022","7","1","hors_pointe"
"34247","20221127_220000_H","2022-11-27","22:00:00","27","11","2022","7","1","hors_pointe"
"34248","20221127_230000_H","2022-11-27","23:00:00","27","11","2022","7","1","hors_pointe"
"34249","20221128_00_H","2022-11-28","00:00:00","28","11","2022","1","0","hors_pointe"
"34250","20221128_10000_H","2022-11-28","01:00:00","28","11","2022","1","0","hors_pointe"
"34251","20221128_20000_H","2022-11-28","02:00:00","28","11","2022","1","0","hors_pointe"
"34252","20221128_30000_H","2022-11-28","03:00:00","28","11","2022","1","0","hors_pointe"
"34253","20221128_40000_H","2022-11-28","04:00:00","28","11","2022","1","0","hors_pointe"
"34254","20221128_50000_H","2022-11-28","05:00:00","28","11","2022","1","0","hors_pointe"
"34255","20221128_60000_H","2022-11-28","06:00:00","28","11","2022","1","0","hors_pointe"
"34256","20221128_70000_P","2022-11-28","07:00:00","28","11","2022","1","0","pointe"
"34257","20221128_80000_P","2022-11-28","08:00:00","28","11","2022","1","0","pointe"
"34258","20221128_90000_P","2022-11-28","09:00:00","28","11","2022","1","0","pointe"
"34259","20221128_100000_H","2022-11-28","10:00:00","28","11","2022","1","0","hors_pointe"
"34260","20221128_110000_H","2022-11-28","11:00:00","28","11","2022","1","0","hors_pointe"
"34261","20221128_120000_H","2022-11-28","12:00:00","28","11","2022","1","0","hors_pointe"
"34262","20221128_130000_H","2022-11-28","13:00:00","28","11","2022","1","0","hors_pointe"
"34263","20221128_140000_H","2022-11-28","14:00:00","28","11","2022","1","0","hors_pointe"
"34264","20221128_150000_H","2022-11-28","15:00:00","28","11","2022","1","0","hors_pointe"
"34265","20221128_160000_H","2022-11-28","16:00:00","28","11","2022","1","0","hors_pointe"
"34266","20221128_170000_P","2022-11-28","17:00:00","28","11","2022","1","0","pointe"
"34267","20221128_180000_P","2022-11-28","18:00:00","28","11","2022","1","0","pointe"
"34268","20221128_190000_P","2022-11-28","19:00:00","28","11","2022","1","0","pointe"
"34269","20221128_200000_H","2022-11-28","20:00:00","28","11","2022","1","0","hors_pointe"
"34270","20221128_210000_H","2022-11-28","21:00:00","28","11","2022","1","0","hors_pointe"
"34271","20221128_220000_H","2022-11-28","22:00:00","28","11","2022","1","0","hors_pointe"
"34272","20221128_230000_H","2022-11-28","23:00:00","28","11","2022","1","0","hors_pointe"
"34273","20221129_00_H","2022-11-29","00:00:00","29","11","2022","2","0","hors_pointe"
"34274","20221129_10000_H","2022-11-29","01:00:00","29","11","2022","2","0","hors_pointe"
"34275","20221129_20000_H","2022-11-29","02:00:00","29","11","2022","2","0","hors_pointe"
"34276","20221129_30000_H","2022-11-29","03:00:00","29","11","2022","2","0","hors_pointe"
"34277","20221129_40000_H","2022-11-29","04:00:00","29","11","2022","2","0","hors_pointe"
"34278","20221129_50000_H","2022-11-29","05:00:00","29","11","2022","2","0","hors_pointe"
"34279","20221129_60000_H","2022-11-29","06:00:00","29","11","2022","2","0","hors_pointe"
"34280","20221129_70000_P","2022-11-29","07:00:00","29","11","2022","2","0","pointe"
"34281","20221129_80000_P","2022-11-29","08:00:00","29","11","2022","2","0","pointe"
"34282","20221129_90000_P","2022-11-29","09:00:00","29","11","2022","2","0","pointe"
"34283","20221129_100000_H","2022-11-29","10:00:00","29","11","2022","2","0","hors_pointe"
"34284","20221129_110000_H","2022-11-29","11:00:00","29","11","2022","2","0","hors_pointe"
"34285","20221129_120000_H","2022-11-29","12:00:00","29","11","2022","2","0","hors_pointe"
"34286","20221129_130000_H","2022-11-29","13:00:00","29","11","2022","2","0","hors_pointe"
"34287","20221129_140000_H","2022-11-29","14:00:00","29","11","2022","2","0","hors_pointe"
"34288","20221129_150000_H","2022-11-29","15:00:00","29","11","2022","2","0","hors_pointe"
"34289","20221129_160000_H","2022-11-29","16:00:00","29","11","2022","2","0","hors_pointe"
"34290","20221129_170000_P","2022-11-29","17:00:00","29","11","2022","2","0","pointe"
"34291","20221129_180000_P","2022-11-29","18:00:00","29","11","2022","2","0","pointe"
"34292","20221129_190000_P","2022-11-29","19:00:00","29","11","2022","2","0","pointe"
"34293","20221129_200000_H","2022-11-29","20:00:00","29","11","2022","2","0","hors_pointe"
"34294","20221129_210000_H","2022-11-29","21:00:00","29","11","2022","2","0","hors_pointe"
"34295","20221129_220000_H","2022-11-29","22:00:00","29","11","2022","2","0","hors_pointe"
"34296","20221129_230000_H","2022-11-29","23:00:00","29","11","2022","2","0","hors_pointe"
"34297","20221130_00_H","2022-11-30","00:00:00","30","11","2022","3","0","hors_pointe"
"34298","20221130_10000_H","2022-11-30","01:00:00","30","11","2022","3","0","hors_pointe"
"34299","20221130_20000_H","2022-11-30","02:00:00","30","11","2022","3","0","hors_pointe"
"34300","20221130_30000_H","2022-11-30","03:00:00","30","11","2022","3","0","hors_pointe"
"34301","20221130_40000_H","2022-11-30","04:00:00","30","11","2022","3","0","hors_pointe"
"34302","20221130_50000_H","2022-11-30","05:00:00","30","11","2022","3","0","hors_pointe"
"34303","20221130_60000_H","2022-11-30","06:00:00","30","11","2022","3","0","hors_pointe"
"34304","20221130_70000_P","2022-11-30","07:00:00","30","11","2022","3","0","pointe"
"34305","20221130_80000_P","2022-11-30","08:00:00","30","11","2022","3","0","pointe"
"34306","20221130_90000_P","2022-11-30","09:00:00","30","11","2022","3","0","pointe"
"34307","20221130_100000_H","2022-11-30","10:00:00","30","11","2022","3","0","hors_pointe"
"34308","20221130_110000_H","2022-11-30","11:00:00","30","11","2022","3","0","hors_pointe"
"34309","20221130_120000_H","2022-11-30","12:00:00","30","11","2022","3","0","hors_pointe"
"34310","20221130_130000_H","2022-11-30","13:00:00","30","11","2022","3","0","hors_pointe"
"34311","20221130_140000_H","2022-11-30","14:00:00","30","11","2022","3","0","hors_pointe"
"34312","20221130_150000_H","2022-11-30","15:00:00","30","11","2022","3","0","hors_pointe"
"34313","20221130_160000_H","2022-11-30","16:00:00","30","11","2022","3","0","hors_pointe"
"34314","20221130_170000_P","2022-11-30","17:00:00","30","11","2022","3","0","pointe"
"34315","20221130_180000_P","2022-11-30","18:00:00","30","11","2022","3","0","pointe"
"34316","20221130_190000_P","2022-11-30","19:00:00","30","11","2022","3","0","pointe"
"34317","20221130_200000_H","2022-11-30","20:00:00","30","11","2022","3","0","hors_pointe"
"34318","20221130_210000_H","2022-11-30","21:00:00","30","11","2022","3","0","hors_pointe"
"34319","20221130_220000_H","2022-11-30","22:00:00","30","11","2022","3","0","hors_pointe"
"34320","20221130_230000_H","2022-11-30","23:00:00","30","11","2022","3","0","hors_pointe"
"34321","20221201_00_H","2022-12-01","00:00:00","1","12","2022","4","0","hors_pointe"
"34322","20221201_10000_H","2022-12-01","01:00:00","1","12","2022","4","0","hors_pointe"
"34323","20221201_20000_H","2022-12-01","02:00:00","1","12","2022","4","0","hors_pointe"
"34324","20221201_30000_H","2022-12-01","03:00:00","1","12","2022","4","0","hors_pointe"
"34325","20221201_40000_H","2022-12-01","04:00:00","1","12","2022","4","0","hors_pointe"
"34326","20221201_50000_H","2022-12-01","05:00:00","1","12","2022","4","0","hors_pointe"
"34327","20221201_60000_H","2022-12-01","06:00:00","1","12","2022","4","0","hors_pointe"
"34328","20221201_70000_P","2022-12-01","07:00:00","1","12","2022","4","0","pointe"
"34329","20221201_80000_P","2022-12-01","08:00:00","1","12","2022","4","0","pointe"
"34330","20221201_90000_P","2022-12-01","09:00:00","1","12","2022","4","0","pointe"
"34331","20221201_100000_H","2022-12-01","10:00:00","1","12","2022","4","0","hors_pointe"
"34332","20221201_110000_H","2022-12-01","11:00:00","1","12","2022","4","0","hors_pointe"
"34333","20221201_120000_H","2022-12-01","12:00:00","1","12","2022","4","0","hors_pointe"
"34334","20221201_130000_H","2022-12-01","13:00:00","1","12","2022","4","0","hors_pointe"
"34335","20221201_140000_H","2022-12-01","14:00:00","1","12","2022","4","0","hors_pointe"
"34336","20221201_150000_H","2022-12-01","15:00:00","1","12","2022","4","0","hors_pointe"
"34337","20221201_160000_H","2022-12-01","16:00:00","1","12","2022","4","0","hors_pointe"
"34338","20221201_170000_P","2022-12-01","17:00:00","1","12","2022","4","0","pointe"
"34339","20221201_180000_P","2022-12-01","18:00:00","1","12","2022","4","0","pointe"
"34340","20221201_190000_P","2022-12-01","19:00:00","1","12","2022","4","0","pointe"
"34341","20221201_200000_H","2022-12-01","20:00:00","1","12","2022","4","0","hors_pointe"
"34342","20221201_210000_H","2022-12-01","21:00:00","1","12","2022","4","0","hors_pointe"
"34343","20221201_220000_H","2022-12-01","22:00:00","1","12","2022","4","0","hors_pointe"
"34344","20221201_230000_H","2022-12-01","23:00:00","1","12","2022","4","0","hors_pointe"
"34345","20221202_00_H","2022-12-02","00:00:00","2","12","2022","5","0","hors_pointe"
"34346","20221202_10000_H","2022-12-02","01:00:00","2","12","2022","5","0","hors_pointe"
"34347","20221202_20000_H","2022-12-02","02:00:00","2","12","2022","5","0","hors_pointe"
"34348","20221202_30000_H","2022-12-02","03:00:00","2","12","2022","5","0","hors_pointe"
"34349","20221202_40000_H","2022-12-02","04:00:00","2","12","2022","5","0","hors_pointe"
"34350","20221202_50000_H","2022-12-02","05:00:00","2","12","2022","5","0","hors_pointe"
"34351","20221202_60000_H","2022-12-02","06:00:00","2","12","2022","5","0","hors_pointe"
"34352","20221202_70000_P","2022-12-02","07:00:00","2","12","2022","5","0","pointe"
"34353","20221202_80000_P","2022-12-02","08:00:00","2","12","2022","5","0","pointe"
"34354","20221202_90000_P","2022-12-02","09:00:00","2","12","2022","5","0","pointe"
"34355","20221202_100000_H","2022-12-02","10:00:00","2","12","2022","5","0","hors_pointe"
"34356","20221202_110000_H","2022-12-02","11:00:00","2","12","2022","5","0","hors_pointe"
"34357","20221202_120000_H","2022-12-02","12:00:00","2","12","2022","5","0","hors_pointe"
"34358","20221202_130000_H","2022-12-02","13:00:00","2","12","2022","5","0","hors_pointe"
"34359","20221202_140000_H","2022-12-02","14:00:00","2","12","2022","5","0","hors_pointe"
"34360","20221202_150000_H","2022-12-02","15:00:00","2","12","2022","5","0","hors_pointe"
"34361","20221202_160000_H","2022-12-02","16:00:00","2","12","2022","5","0","hors_pointe"
"34362","20221202_170000_P","2022-12-02","17:00:00","2","12","2022","5","0","pointe"
"34363","20221202_180000_P","2022-12-02","18:00:00","2","12","2022","5","0","pointe"
"34364","20221202_190000_P","2022-12-02","19:00:00","2","12","2022","5","0","pointe"
"34365","20221202_200000_H","2022-12-02","20:00:00","2","12","2022","5","0","hors_pointe"
"34366","20221202_210000_H","2022-12-02","21:00:00","2","12","2022","5","0","hors_pointe"
"34367","20221202_220000_H","2022-12-02","22:00:00","2","12","2022","5","0","hors_pointe"
"34368","20221202_230000_H","2022-12-02","23:00:00","2","12","2022","5","0","hors_pointe"
"34369","20221203_00_H","2022-12-03","00:00:00","3","12","2022","6","1","hors_pointe"
"34370","20221203_10000_H","2022-12-03","01:00:00","3","12","2022","6","1","hors_pointe"
"34371","20221203_20000_H","2022-12-03","02:00:00","3","12","2022","6","1","hors_pointe"
"34372","20221203_30000_H","2022-12-03","03:00:00","3","12","2022","6","1","hors_pointe"
"34373","20221203_40000_H","2022-12-03","04:00:00","3","12","2022","6","1","hors_pointe"
"34374","20221203_50000_H","2022-12-03","05:00:00","3","12","2022","6","1","hors_pointe"
"34375","20221203_60000_H","2022-12-03","06:00:00","3","12","2022","6","1","hors_pointe"
"34376","20221203_70000_P","2022-12-03","07:00:00","3","12","2022","6","1","pointe"
"34377","20221203_80000_P","2022-12-03","08:00:00","3","12","2022","6","1","pointe"
"34378","20221203_90000_P","2022-12-03","09:00:00","3","12","2022","6","1","pointe"
"34379","20221203_100000_H","2022-12-03","10:00:00","3","12","2022","6","1","hors_pointe"
"34380","20221203_110000_H","2022-12-03","11:00:00","3","12","2022","6","1","hors_pointe"
"34381","20221203_120000_H","2022-12-03","12:00:00","3","12","2022","6","1","hors_pointe"
"34382","20221203_130000_H","2022-12-03","13:00:00","3","12","2022","6","1","hors_pointe"
"34383","20221203_140000_H","2022-12-03","14:00:00","3","12","2022","6","1","hors_pointe"
"34384","20221203_150000_H","2022-12-03","15:00:00","3","12","2022","6","1","hors_pointe"
"34385","20221203_160000_H","2022-12-03","16:00:00","3","12","2022","6","1","hors_pointe"
"34386","20221203_170000_P","2022-12-03","17:00:00","3","12","2022","6","1","pointe"
"34387","20221203_180000_P","2022-12-03","18:00:00","3","12","2022","6","1","pointe"
"34388","20221203_190000_P","2022-12-03","19:00:00","3","12","2022","6","1","pointe"
"34389","20221203_200000_H","2022-12-03","20:00:00","3","12","2022","6","1","hors_pointe"
"34390","20221203_210000_H","2022-12-03","21:00:00","3","12","2022","6","1","hors_pointe"
"34391","20221203_220000_H","2022-12-03","22:00:00","3","12","2022","6","1","hors_pointe"
"34392","20221203_230000_H","2022-12-03","23:00:00","3","12","2022","6","1","hors_pointe"
"34393","20221204_00_H","2022-12-04","00:00:00","4","12","2022","7","1","hors_pointe"
"34394","20221204_10000_H","2022-12-04","01:00:00","4","12","2022","7","1","hors_pointe"
"34395","20221204_20000_H","2022-12-04","02:00:00","4","12","2022","7","1","hors_pointe"
"34396","20221204_30000_H","2022-12-04","03:00:00","4","12","2022","7","1","hors_pointe"
"34397","20221204_40000_H","2022-12-04","04:00:00","4","12","2022","7","1","hors_pointe"
"34398","20221204_50000_H","2022-12-04","05:00:00","4","12","2022","7","1","hors_pointe"
"34399","20221204_60000_H","2022-12-04","06:00:00","4","12","2022","7","1","hors_pointe"
"34400","20221204_70000_P","2022-12-04","07:00:00","4","12","2022","7","1","pointe"
"34401","20221204_80000_P","2022-12-04","08:00:00","4","12","2022","7","1","pointe"
"34402","20221204_90000_P","2022-12-04","09:00:00","4","12","2022","7","1","pointe"
"34403","20221204_100000_H","2022-12-04","10:00:00","4","12","2022","7","1","hors_pointe"
"34404","20221204_110000_H","2022-12-04","11:00:00","4","12","2022","7","1","hors_pointe"
"34405","20221204_120000_H","2022-12-04","12:00:00","4","12","2022","7","1","hors_pointe"
"34406","20221204_130000_H","2022-12-04","13:00:00","4","12","2022","7","1","hors_pointe"
"34407","20221204_140000_H","2022-12-04","14:00:00","4","12","2022","7","1","hors_pointe"
"34408","20221204_150000_H","2022-12-04","15:00:00","4","12","2022","7","1","hors_pointe"
"34409","20221204_160000_H","2022-12-04","16:00:00","4","12","2022","7","1","hors_pointe"
"34410","20221204_170000_P","2022-12-04","17:00:00","4","12","2022","7","1","pointe"
"34411","20221204_180000_P","2022-12-04","18:00:00","4","12","2022","7","1","pointe"
"34412","20221204_190000_P","2022-12-04","19:00:00","4","12","2022","7","1","pointe"
"34413","20221204_2000_H","2022-12-04","20:00:00","4","12","2022","7","1","hors_pointe"
"34414","20221204_210000_H","2022-12-04","21:00:00","4","12","2022","7","1","hors_pointe"
"34415","20221204_220000_H","2022-12-04","22:00:00","4","12","2022","7","1","hors_pointe"
"34416","20221204_230000_H","2022-12-04","23:00:00","4","12","2022","7","1","hors_pointe"
"34417","20221205_00_H","2022-12-05","00:00:00","5","12","2022","1","0","hors_pointe"
"34418","20221205_10000_H","2022-12-05","01:00:00","5","12","2022","1","0","hors_pointe"
"34419","20221205_20000_H","2022-12-05","02:00:00","5","12","2022","1","0","hors_pointe"
"34420","20221205_30000_H","2022-12-05","03:00:00","5","12","2022","1","0","hors_pointe"
"34421","20221205_40000_H","2022-12-05","04:00:00","5","12","2022","1","0","hors_pointe"
"34422","20221205_50000_H","2022-12-05","05:00:00","5","12","2022","1","0","hors_pointe"
"34423","20221205_60000_H","2022-12-05","06:00:00","5","12","2022","1","0","hors_pointe"
"34424","20221205_70000_P","2022-12-05","07:00:00","5","12","2022","1","0","pointe"
"34425","20221205_80000_P","2022-12-05","08:00:00","5","12","2022","1","0","pointe"
"34426","20221205_90000_P","2022-12-05","09:00:00","5","12","2022","1","0","pointe"
"34427","20221205_100000_H","2022-12-05","10:00:00","5","12","2022","1","0","hors_pointe"
"34428","20221205_110000_H","2022-12-05","11:00:00","5","12","2022","1","0","hors_pointe"
"34429","20221205_120000_H","2022-12-05","12:00:00","5","12","2022","1","0","hors_pointe"
"34430","20221205_130000_H","2022-12-05","13:00:00","5","12","2022","1","0","hors_pointe"
"34431","20221205_1400_H","2022-12-05","14:00:00","5","12","2022","1","0","hors_pointe"
"34432","20221205_150000_H","2022-12-05","15:00:00","5","12","2022","1","0","hors_pointe"
"34433","20221205_160000_H","2022-12-05","16:00:00","5","12","2022","1","0","hors_pointe"
"34434","20221205_170000_P","2022-12-05","17:00:00","5","12","2022","1","0","pointe"
"34435","20221205_180000_P","2022-12-05","18:00:00","5","12","2022","1","0","pointe"
"34436","20221205_190000_P","2022-12-05","19:00:00","5","12","2022","1","0","pointe"
"34437","20221205_200000_H","2022-12-05","20:00:00","5","12","2022","1","0","hors_pointe"
"34438","20221205_210000_H","2022-12-05","21:00:00","5","12","2022","1","0","hors_pointe"
"34439","20221205_220000_H","2022-12-05","22:00:00","5","12","2022","1","0","hors_pointe"
"34440","20221205_230000_H","2022-12-05","23:00:00","5","12","2022","1","0","hors_pointe"
"34441","20221206_00_H","2022-12-06","00:00:00","6","12","2022","2","0","hors_pointe"
"34442","20221206_10000_H","2022-12-06","01:00:00","6","12","2022","2","0","hors_pointe"
"34443","20221206_20000_H","2022-12-06","02:00:00","6","12","2022","2","0","hors_pointe"
"34444","20221206_30000_H","2022-12-06","03:00:00","6","12","2022","2","0","hors_pointe"
"34445","20221206_40000_H","2022-12-06","04:00:00","6","12","2022","2","0","hors_pointe"
"34446","20221206_50000_H","2022-12-06","05:00:00","6","12","2022","2","0","hors_pointe"
"34447","20221206_60000_H","2022-12-06","06:00:00","6","12","2022","2","0","hors_pointe"
"34448","20221206_70000_P","2022-12-06","07:00:00","6","12","2022","2","0","pointe"
"34449","20221206_80000_P","2022-12-06","08:00:00","6","12","2022","2","0","pointe"
"34450","20221206_90000_P","2022-12-06","09:00:00","6","12","2022","2","0","pointe"
"34451","20221206_100000_H","2022-12-06","10:00:00","6","12","2022","2","0","hors_pointe"
"34452","20221206_110000_H","2022-12-06","11:00:00","6","12","2022","2","0","hors_pointe"
"34453","20221206_120000_H","2022-12-06","12:00:00","6","12","2022","2","0","hors_pointe"
"34454","20221206_130000_H","2022-12-06","13:00:00","6","12","2022","2","0","hors_pointe"
"34455","20221206_140000_H","2022-12-06","14:00:00","6","12","2022","2","0","hors_pointe"
"34456","20221206_150000_H","2022-12-06","15:00:00","6","12","2022","2","0","hors_pointe"
"34457","20221206_160000_H","2022-12-06","16:00:00","6","12","2022","2","0","hors_pointe"
"34458","20221206_170000_P","2022-12-06","17:00:00","6","12","2022","2","0","pointe"
"34459","20221206_180000_P","2022-12-06","18:00:00","6","12","2022","2","0","pointe"
"34460","20221206_190000_P","2022-12-06","19:00:00","6","12","2022","2","0","pointe"
"34461","20221206_200000_H","2022-12-06","20:00:00","6","12","2022","2","0","hors_pointe"
"34462","20221206_210000_H","2022-12-06","21:00:00","6","12","2022","2","0","hors_pointe"
"34463","20221206_220000_H","2022-12-06","22:00:00","6","12","2022","2","0","hors_pointe"
"34464","20221206_230000_H","2022-12-06","23:00:00","6","12","2022","2","0","hors_pointe"
"34465","20221207_00_H","2022-12-07","00:00:00","7","12","2022","3","0","hors_pointe"
"34466","20221207_10000_H","2022-12-07","01:00:00","7","12","2022","3","0","hors_pointe"
"34467","20221207_20000_H","2022-12-07","02:00:00","7","12","2022","3","0","hors_pointe"
"34468","20221207_30000_H","2022-12-07","03:00:00","7","12","2022","3","0","hors_pointe"
"34469","20221207_40000_H","2022-12-07","04:00:00","7","12","2022","3","0","hors_pointe"
"34470","20221207_50000_H","2022-12-07","05:00:00","7","12","2022","3","0","hors_pointe"
"34471","20221207_60000_H","2022-12-07","06:00:00","7","12","2022","3","0","hors_pointe"
"34472","20221207_70000_P","2022-12-07","07:00:00","7","12","2022","3","0","pointe"
"34473","20221207_80000_P","2022-12-07","08:00:00","7","12","2022","3","0","pointe"
"34474","20221207_90000_P","2022-12-07","09:00:00","7","12","2022","3","0","pointe"
"34475","20221207_100000_H","2022-12-07","10:00:00","7","12","2022","3","0","hors_pointe"
"34476","20221207_110000_H","2022-12-07","11:00:00","7","12","2022","3","0","hors_pointe"
"34477","20221207_120000_H","2022-12-07","12:00:00","7","12","2022","3","0","hors_pointe"
"34478","20221207_130000_H","2022-12-07","13:00:00","7","12","2022","3","0","hors_pointe"
"34479","20221207_140000_H","2022-12-07","14:00:00","7","12","2022","3","0","hors_pointe"
"34480","20221207_150000_H","2022-12-07","15:00:00","7","12","2022","3","0","hors_pointe"
"34481","20221207_160000_H","2022-12-07","16:00:00","7","12","2022","3","0","hors_pointe"
"34482","20221207_170000_P","2022-12-07","17:00:00","7","12","2022","3","0","pointe"
"34483","20221207_180000_P","2022-12-07","18:00:00","7","12","2022","3","0","pointe"
"34484","20221207_190000_P","2022-12-07","19:00:00","7","12","2022","3","0","pointe"
"34485","20221207_200000_H","2022-12-07","20:00:00","7","12","2022","3","0","hors_pointe"
"34486","20221207_210000_H","2022-12-07","21:00:00","7","12","2022","3","0","hors_pointe"
"34487","20221207_220000_H","2022-12-07","22:00:00","7","12","2022","3","0","hors_pointe"
"34488","20221207_230000_H","2022-12-07","23:00:00","7","12","2022","3","0","hors_pointe"
"34489","20221208_00_H","2022-12-08","00:00:00","8","12","2022","4","0","hors_pointe"
"34490","20221208_10000_H","2022-12-08","01:00:00","8","12","2022","4","0","hors_pointe"
"34491","20221208_20000_H","2022-12-08","02:00:00","8","12","2022","4","0","hors_pointe"
"34492","20221208_30000_H","2022-12-08","03:00:00","8","12","2022","4","0","hors_pointe"
"34493","20221208_40000_H","2022-12-08","04:00:00","8","12","2022","4","0","hors_pointe"
"34494","20221208_50000_H","2022-12-08","05:00:00","8","12","2022","4","0","hors_pointe"
"34495","20221208_60000_H","2022-12-08","06:00:00","8","12","2022","4","0","hors_pointe"
"34496","20221208_70000_P","2022-12-08","07:00:00","8","12","2022","4","0","pointe"
"34497","20221208_80000_P","2022-12-08","08:00:00","8","12","2022","4","0","pointe"
"34498","20221208_90000_P","2022-12-08","09:00:00","8","12","2022","4","0","pointe"
"34499","20221208_100000_H","2022-12-08","10:00:00","8","12","2022","4","0","hors_pointe"
"34500","20221208_110000_H","2022-12-08","11:00:00","8","12","2022","4","0","hors_pointe"
"34501","20221208_120000_H","2022-12-08","12:00:00","8","12","2022","4","0","hors_pointe"
"34502","20221208_130000_H","2022-12-08","13:00:00","8","12","2022","4","0","hors_pointe"
"34503","20221208_140000_H","2022-12-08","14:00:00","8","12","2022","4","0","hors_pointe"
"34504","20221208_150000_H","2022-12-08","15:00:00","8","12","2022","4","0","hors_pointe"
"34505","20221208_160000_H","2022-12-08","16:00:00","8","12","2022","4","0","hors_pointe"
"34506","20221208_170000_P","2022-12-08","17:00:00","8","12","2022","4","0","pointe"
"34507","20221208_180000_P","2022-12-08","18:00:00","8","12","2022","4","0","pointe"
"34508","20221208_190000_P","2022-12-08","19:00:00","8","12","2022","4","0","pointe"
"34509","20221208_200000_H","2022-12-08","20:00:00","8","12","2022","4","0","hors_pointe"
"34510","20221208_210000_H","2022-12-08","21:00:00","8","12","2022","4","0","hors_pointe"
"34511","20221208_220000_H","2022-12-08","22:00:00","8","12","2022","4","0","hors_pointe"
