ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2021-10-06,4,2.1578,1.0303,3.2765
2021-10-07,4,2.2625,1.1931,3.3871
2021-10-08,4,2.3422,1.1824,3.4817
2021-11-01,4,1.0904,0.0003,2.2528
2021-11-02,4,2.3215,1.2173,3.4313
2021-11-03,4,2.1465,0.9457,3.3197
2021-11-04,4,2.1818,1.0351,3.3661
2021-11-05,4,2.193,1.0256,3.3711
2021-11-06,4,2.0243,0.925,3.1243
2021-11-07,4,2.278,1.2119,3.4018
2021-11-08,4,2.1203,1.045,3.2766
2021-11-09,4,2.1175,1.015,3.2066
2021-11-10,4,1.956,0.7635,3.0267
2021-11-11,4,0.7819,0.0,1.83
2021-11-12,4,2.0319,0.9773,3.1801
2021-12-01,4,1.6529,0.5405,2.815
2021-12-02,4,1.7012,0.652,2.7692
2021-12-03,4,1.7243,0.6145,2.946
2021-12-04,4,1.5663,0.4813,2.8009
2022-01-01,4,1.6608,0.4703,2.7569
2022-01-02,4,1.9843,0.9395,3.1414
2022-01-03,4,1.8734,0.804,3.0519
2022-01-04,4,1.9157,0.8166,3.0224
2022-01-05,4,1.798,0.6613,2.9421
2022-01-06,4,1.8901,0.7323,3.0499
2022-01-07,4,1.9573,0.7285,3.0284
2022-01-08,4,1.8437,0.719,3.0303
2022-01-09,4,2.1509,1.0453,3.3154
2022-01-10,4,2.0433,0.8286,3.2615
2022-01-11,4,2.0887,0.9681,3.1348
2022-01-12,4,1.9735,0.7648,3.0507
2022-01-13,4,2.0673,0.9491,3.2091
2022-01-14,4,2.1353,1.0086,3.2657
2022-01-15,4,2.0213,0.8996,3.1544
2022-01-16,4,2.3266,1.3052,3.4303
2022-01-17,4,2.2154,1.0728,3.4093
2022-01-18,4,2.2551,1.1364,3.3342
2022-01-19,4,2.132,0.9589,3.3725
2022-01-20,4,2.2156,1.0734,3.4297
2022-01-21,4,2.2708,1.0654,3.3042
2022-01-22,4,2.1412,1.0633,3.2447
2022-01-23,4,2.4284,1.3749,3.4984
2022-02-01,4,2.1635,0.9733,3.298
2022-02-02,4,1.985,0.8208,3.1917
2022-02-03,4,2.0129,0.9321,3.1273
2022-02-04,4,2.0134,0.8648,3.1288
2022-02-05,4,1.831,0.79,2.9912
2022-02-06,4,2.0685,0.8419,3.2012
2022-02-07,4,1.8911,0.8071,2.9916
2022-02-08,4,1.8675,0.7068,2.9446
2022-03-01,4,2.1869,1.1603,3.3058
2022-03-02,4,2.1065,0.9931,3.2604
2022-03-03,4,2.2328,1.1277,3.3505
2022-03-04,4,2.33,1.1944,3.4417
2022-03-05,4,2.241,1.0828,3.3342
2022-03-06,4,2.5666,1.4463,3.6788
2022-03-07,4,2.4702,1.3854,3.5831
2022-03-08,4,2.519,1.3305,3.6871
2022-03-09,4,2.3989,1.2849,3.5405
2022-03-10,4,2.4793,1.296,3.5427
2022-03-11,4,2.5254,1.4266,3.6684
2022-03-12,4,2.3811,1.2569,3.6237
2022-03-13,4,2.6482,1.5096,3.8046
2022-04-01,4,1.6944,0.5013,2.7618
2022-04-02,4,1.5623,0.4524,2.7457
2022-04-03,4,1.8603,0.655,2.9965
2022-04-04,4,1.7525,0.7106,2.8587
2022-04-05,4,1.8066,0.6318,2.9548
2022-05-01,4,2.3222,1.1806,3.5169
2022-05-02,4,2.6814,1.456,3.8708
2022-05-03,4,2.6579,1.523,3.7108
2022-05-04,4,2.4709,1.3,3.579
2022-05-05,4,2.4914,1.4037,3.5945
2022-05-06,4,2.4856,1.3487,3.5999
2022-06-01,4,2.0692,0.9113,3.1472
2022-06-02,4,2.1571,1.0678,3.2477
2022-06-03,4,2.2201,1.0682,3.3534
2022-06-04,4,2.1018,0.9952,3.2112
2022-06-05,4,2.4042,1.2986,3.5349
2022-06-06,4,2.9561,1.7903,4.1589
2022-06-07,4,2.3312,1.1728,3.4804
2022-08-01,4,2.8784,1.7662,4.0698
2022-08-02,4,2.909,1.7451,3.9782
2022-08-03,4,2.7738,1.6956,3.93
2022-08-04,4,2.8426,1.6555,4.0662
2022-08-05,4,2.8807,1.7251,3.9937
2022-08-06,4,2.732,1.5718,3.8852
2022-08-07,4,2.9985,1.7238,4.0995
2022-08-08,4,2.8448,1.658,4.0391
2022-08-09,4,2.8392,1.6916,4.0326
2022-08-10,4,2.6686,1.5371,3.8777
2022-08-11,4,2.7034,1.6,3.7351
2022-08-12,4,2.7097,1.6495,3.9269
2022-08-13,4,2.532,1.3887,3.6527
2022-08-14,4,2.7728,1.6068,3.854
2022-08-15,4,2.0058,0.8919,3.1748
2022-08-16,4,2.574,1.3812,3.7253
2022-08-17,4,2.3904,1.2857,3.5686
2022-08-18,4,2.417,1.2923,3.4995
2022-08-19,4,2.4199,1.3647,3.649
2022-09-01,4,2.1751,1.0606,3.2377
2022-09-02,4,2.2276,1.1194,3.3597
2022-09-03,4,2.1008,1.0162,3.2014
2022-09-04,4,2.396,1.3086,3.4673
2022-09-05,4,2.2772,1.144,3.4466
2022-10-01,4,2.419,1.3615,3.5217
2022-10-02,4,2.7302,1.6036,3.8443
2022-10-03,4,2.6288,1.5089,3.7142
2022-10-04,4,2.6824,1.5031,3.7489
2022-10-05,4,2.5773,1.448,3.6579
2022-10-06,4,2.6828,1.6054,3.7887
2022-11-01,4,1.6358,0.4924,2.7924
2022-11-02,4,2.7082,1.5662,3.8228
2022-12-01,4,2.2555,1.1336,3.3542
2022-12-02,4,2.2786,1.1098,3.4686
2022-12-03,4,2.1202,0.9289,3.2419
2022-12-04,4,2.3826,1.2767,3.5375
2022-12-05,4,2.2304,1.0273,3.4687
2022-12-06,4,2.2318,1.0576,3.3404
2022-12-07,4,2.0736,0.9185,3.1897
2022-12-08,4,2.1261,1.0603,3.2939
2022-12-09,4,2.1549,1.023,3.2771
2022-12-10,4,2.0041,0.8705,3.1058
2022-12-11,4,2.2757,1.1074,3.4561
2022-12-12,4,2.1344,1.0065,3.1978
2022-12-13,4,2.148,0.9738,3.3316
2022-12-14,4,2.0033,0.8663,3.1283
2022-12-15,4,2.0702,0.8953,3.1639
2022-12-16,4,2.114,1.0155,3.2043
2022-12-17,4,1.9786,0.8675,3.0991
2022-12-18,4,2.2659,1.1355,3.3749
2022-12-19,4,2.14,0.9468,3.1733
2022-12-20,4,2.1689,1.0032,3.3902
2022-12-21,4,2.0388,0.9379,3.1532
2022-12-22,4,2.1195,0.9224,3.207
2022-12-23,4,2.1764,1.1593,3.3295
2022-12-24,4,2.0531,0.9998,3.1878
2022-12-25,4,2.3514,1.2036,3.5093
2022-12-26,4,2.2354,1.1343,3.3249
2022-12-27,4,2.2731,1.0998,3.3813
2022-12-28,4,2.1509,0.9628,3.3169
2022-12-29,4,2.2386,1.0781,3.3322
2022-12-30,4,2.3015,1.1364,3.4718
2022-12-31,4,2.1836,1.0885,3.4232
2023-01-01,4,2.4669,1.3933,3.5824
2023-01-02,4,2.3751,1.2565,3.4167
2023-01-03,4,2.4168,1.2891,3.5146
2023-01-04,4,2.2985,1.1796,3.4037
2023-01-05,4,2.3898,1.2559,3.485
2019-01-01,5,2.0653,0.3296,3.5768
2019-01-02,5,2.4652,0.876,4.0635
2019-01-03,5,2.2081,0.566,3.9152
2019-01-04,5,2.3719,0.734,3.9993
2019-01-05,5,2.4038,0.6383,4.0661
2019-01-06,5,2.1734,0.4645,3.8715
2019-01-07,5,2.3017,0.5581,3.8137
2019-01-08,5,1.952,0.237,3.6369
2019-01-09,5,2.2146,0.5983,3.9084
2019-01-10,5,1.9461,0.2461,3.479
2019-01-11,5,2.1097,0.5609,3.8079
2019-02-01,5,3.7553,2.1341,5.4598
2019-02-02,5,3.9286,2.3442,5.6841
2019-02-03,5,3.8307,2.2108,5.5804
2019-02-04,5,4.0795,2.4074,5.7144
2019-02-05,5,3.8353,2.2677,5.5268
2019-02-06,5,4.1857,2.6332,5.8992
2019-02-07,5,3.9848,2.3367,5.8127
2019-02-08,5,4.1936,2.6144,5.8329
2019-02-09,5,4.2582,2.6398,5.79
2019-03-01,5,2.7382,1.1644,4.4006
2019-03-02,5,2.7839,1.0998,4.3738
2019-03-03,5,2.5803,0.9213,4.2824
2019-03-04,5,2.7463,1.0617,4.3419
2019-03-05,5,2.4426,0.7355,4.1024
2019-03-06,5,2.7565,1.1698,4.4485
2019-03-07,5,2.5415,0.8274,4.1757
2019-04-01,5,2.6034,0.9008,4.3258
2019-04-02,5,2.2709,0.5983,3.7495
2019-04-03,5,2.5526,0.8491,4.2155
2019-04-04,5,2.3035,0.7022,3.8854
2019-04-05,5,2.4848,0.8229,4.025
2019-04-06,5,2.5426,0.7692,4.1342
2019-04-07,5,2.3447,0.5704,4.0026
2019-04-08,5,2.5103,0.7445,4.1756
2019-04-09,5,2.2007,0.6275,3.8477
2019-04-10,5,2.5038,0.7554,4.2595
2019-04-11,5,2.2738,0.5904,4.0276
2019-05-01,5,3.3787,1.831,4.9781
2019-05-02,5,2.4415,0.6656,4.0797
2019-06-01,5,3.536,1.7999,5.2399
2019-06-02,5,3.2237,1.5523,4.9214
2019-06-03,5,3.2695,1.5419,4.8915
2019-06-04,5,2.8376,1.0843,4.2964
2019-06-05,5,3.0187,1.4002,4.6999
2019-06-06,5,2.6699,1.051,4.3696
2019-06-07,5,2.7546,0.9598,4.3534
2019-06-08,5,2.7209,1.1163,4.556
2019-06-09,5,2.4386,0.8736,4.2608
2019-07-01,5,2.7786,1.1071,4.4652
2019-07-02,5,2.4407,0.7475,4.0193
2019-07-03,5,2.7001,1.1948,4.4048
2019-07-04,5,2.412,0.6906,3.9965
2019-07-05,5,2.5384,0.8888,4.1402
2019-07-06,5,2.5265,0.7926,4.1969
2019-07-07,5,2.246,0.5617,3.8515
2019-07-08,5,2.3181,0.5755,4.0603
2019-07-09,5,1.9065,0.2958,3.4453
2019-07-10,5,2.1018,0.3324,3.7499
2019-07-11,5,1.7613,0.1456,3.4369
2019-07-12,5,1.8485,0.1801,3.611
2019-07-13,5,1.812,0.1417,3.4047
2019-08-01,5,1.9605,0.3988,3.6765
2019-08-02,5,2.2751,0.6126,3.9275
2019-08-03,5,2.4602,0.7673,4.199
2019-08-04,5,2.3817,0.7617,4.0743
2019-08-05,5,2.6571,0.9639,4.2771
2019-08-06,5,2.4463,0.7702,4.2604
2019-08-07,5,2.8363,1.0597,4.4134
2019-08-08,5,2.6807,0.9763,4.3134
2019-08-09,5,2.9397,1.3579,4.6926
2019-08-10,5,3.0589,1.5583,4.7631
2019-09-01,5,2.4966,0.8131,4.1159
2019-09-02,5,2.6856,0.9511,4.3541
2019-09-03,5,2.4032,0.7983,4.0436
2019-10-01,5,3.1856,1.5002,4.852
2019-10-02,5,3.5151,1.81,5.2773
2019-10-03,5,3.3121,1.6613,4.9126
2019-10-04,5,3.5372,1.8538,5.1298
2019-10-05,5,3.6361,2.0921,5.323
2019-10-06,5,3.4761,1.8335,5.0565
2019-10-07,5,3.6759,1.9646,5.388
2019-10-08,5,3.3963,1.712,5.0737
2019-10-09,5,3.7247,2.1346,5.3374
2019-10-10,5,3.5151,1.8006,5.1317
2019-10-11,5,3.7276,2.0158,5.5364
2019-10-12,5,3.8076,2.0952,5.6123
2019-10-13,5,3.6224,1.894,5.3219
2019-10-14,5,3.7907,2.1486,5.5708
2019-10-15,5,3.474,1.8133,5.2748
2019-10-16,5,3.7601,2.0374,5.3039
2019-10-17,5,3.5039,1.88,5.1528
2019-10-18,5,3.6666,2.0369,5.2468
2019-10-19,5,3.6947,1.8787,5.2091
2019-10-20,5,3.4569,1.6917,5.2077
2019-10-21,5,3.5733,2.0324,5.1592
2019-10-22,5,3.2067,1.588,4.7814
2019-10-23,5,3.4467,1.8453,5.2086
2019-11-01,5,2.6082,0.9724,4.3971
2019-11-02,5,2.9447,1.3644,4.5686
2019-11-03,5,2.7396,1.1027,4.4811
2019-11-04,5,2.9061,1.2763,4.5918
2019-11-05,5,2.6062,0.9116,4.2853
2019-11-06,5,2.9282,1.2491,4.6092
2019-11-07,5,2.7266,1.1663,4.4181
2019-11-08,5,2.9619,1.3527,4.569
2019-11-09,5,3.0794,1.3307,4.847
2019-11-10,5,2.9459,1.2001,4.6026
2019-11-11,5,2.0703,0.1824,3.63
2019-11-12,5,2.9402,1.3115,4.6397
2019-11-13,5,3.3146,1.6884,4.9359
2019-11-14,5,3.1557,1.5528,4.8104
2019-12-01,5,3.1445,1.5234,4.7107
2019-12-02,5,3.2083,1.5149,4.8413
2019-12-03,5,2.7897,1.2233,4.4989
2019-12-04,5,2.9792,1.338,4.5602
2019-12-05,5,2.6336,1.061,4.2562
2019-12-06,5,2.7162,1.0391,4.3562
2020-01-01,5,2.1754,0.5656,3.7196
2020-01-02,5,2.0426,0.3187,3.8083
2020-01-03,5,2.2139,0.6398,3.9779
2020-01-04,5,2.2519,0.5309,3.9187
2020-01-05,5,2.0261,0.4264,3.6966
2020-01-06,5,2.157,0.4359,3.7625
2020-02-01,5,3.599,1.9869,5.2542
2020-02-02,5,3.5162,1.8043,5.1904
2020-02-03,5,3.7821,2.1315,5.5034
2020-02-04,5,3.5568,2.0006,5.2185
2020-02-05,5,3.9273,2.2952,5.5662
2020-02-06,5,3.7474,2.0351,5.2384
2020-03-01,5,2.4013,0.801,3.8747
2020-03-02,5,2.556,0.9267,4.1583
2020-03-03,5,2.2422,0.6516,3.8578
2020-03-04,5,2.5473,0.8437,4.1578
2020-03-05,5,2.3252,0.5858,3.9737
2020-03-06,5,2.5357,1.0795,4.2513
2020-04-01,5,2.3831,0.6677,4.0168
2020-04-02,5,2.1295,0.4491,3.6542
2020-04-03,5,2.3063,0.5262,3.8907
2020-04-04,5,2.3597,0.7737,4.1282
2020-04-05,5,2.1577,0.525,3.7435
2020-04-06,5,2.3196,0.6566,3.8973
2020-04-07,5,2.0068,0.3522,3.6225
2020-04-08,5,2.3074,0.6824,4.0125
2020-04-09,5,2.0756,0.4702,3.8645
2020-04-10,5,2.2721,0.6438,3.7991
2020-04-11,5,2.3425,0.5693,4.0306
2020-04-12,5,2.1545,0.3902,3.6741
2020-04-13,5,3.1005,1.36,4.7928
2020-04-14,5,2.0216,0.4558,3.7583
2020-05-01,5,3.1761,1.3543,4.9097
2020-05-02,5,2.5447,0.8929,4.2663
2020-05-03,5,2.4094,0.7067,4.0874
2020-05-04,5,2.6428,0.8688,4.3378
2020-05-05,5,2.4063,0.7976,4.1583
2020-05-06,5,2.788,1.0184,4.4735
2020-05-07,5,2.6418,0.9747,4.2535
2020-05-08,5,2.2971,0.6282,3.9722
2020-05-09,5,3.0915,1.5073,4.6694
2020-06-01,5,2.9641,1.3023,4.5845
2020-06-02,5,2.7963,1.0561,4.297
2020-06-03,5,2.9749,1.2592,4.6732
2020-06-04,5,2.6208,0.9971,4.1893
2020-07-01,5,2.5559,0.7861,4.1532
2020-07-02,5,2.2842,0.5759,3.9311
2020-07-03,5,2.4261,0.8536,4.0119
2020-07-04,5,2.4284,0.7541,4.1101
2020-07-05,5,2.1603,0.5131,3.7699
2020-07-06,5,2.2427,0.6885,3.8793
2020-07-07,5,1.8389,0.117,3.5265
2020-07-08,5,2.0393,0.401,3.6785
2020-07-09,5,1.701,0.129,3.4546
2020-07-10,5,1.7873,0.1612,3.5397
2020-07-11,5,1.747,0.1532,3.4072
2020-07-12,5,1.4505,0.0,3.1098
2020-08-01,5,2.1172,0.4101,3.7802
2020-08-02,5,2.0441,0.4287,3.6492
2020-08-03,5,2.3276,0.7261,4.1802
2020-08-04,5,2.1271,0.418,3.7751
2020-08-05,5,2.5294,0.768,4.1778
2020-08-06,5,2.3876,0.7567,4.0511
2020-08-07,5,2.6616,1.0228,4.3251
2020-08-08,5,2.7966,1.0573,4.4179
2020-08-09,5,2.6601,1.0068,4.1956
2020-08-10,5,2.8712,1.2025,4.555
2020-08-11,5,2.5917,0.7605,4.3118
2020-09-01,5,2.1758,0.5609,3.8816
2020-09-02,5,2.5027,0.8279,4.1823
2020-09-03,5,2.3009,0.6452,3.958
2020-09-04,5,2.5309,0.8087,4.2307
2020-09-05,5,2.6377,0.8416,4.353
2020-09-06,5,2.4886,0.8608,4.1184
2020-09-07,5,2.702,1.0862,4.2036
2020-09-08,5,2.4386,0.7456,4.052
2020-09-09,5,2.7859,1.1641,4.3708
2020-09-10,5,2.5978,1.0377,4.3188
2020-10-01,5,3.0803,1.4288,4.814
2020-10-02,5,3.3036,1.4818,4.9433
2020-11-01,5,2.2695,0.5188,3.9575
2020-11-02,5,2.7155,1.0258,4.3621
2020-11-03,5,2.4015,0.7017,3.9129
2020-11-04,5,2.7096,1.0073,4.3042
2020-11-05,5,2.4944,0.7168,4.0896
2020-11-06,5,2.7169,0.9476,4.3278
2020-11-07,5,2.8227,1.2391,4.4874
2020-11-08,5,2.6791,1.0077,4.3659
2020-11-09,5,2.9043,1.1721,4.6003
2020-11-10,5,2.6587,1.1313,4.241
2020-11-11,5,1.9199,0.2289,3.4682
2020-11-12,5,2.8686,1.2772,4.542
2020-11-13,5,3.1363,1.5188,4.8768
2020-11-14,5,3.2766,1.7189,5.0074
2020-12-01,5,2.731,0.992,4.281
2020-12-02,5,2.9242,1.2607,4.5931
2020-12-03,5,2.5797,0.8288,4.1177
2020-12-04,5,2.6608,1.0801,4.4596
2020-12-05,5,2.6158,1.0039,4.2728
2020-12-06,5,2.3149,0.7013,3.9985
2020-12-07,5,2.3794,0.746,3.967
2020-12-08,5,1.9729,0.3616,3.7252
2020-12-09,5,2.1853,0.5325,3.7696
2020-12-10,5,1.8728,0.1661,3.5085
2020-12-11,5,1.9975,0.3987,3.6644
2021-01-01,5,1.9304,0.2392,3.6187
2021-01-02,5,2.0922,0.4285,3.7485
2021-01-03,5,1.8728,0.1783,3.5632
2021-01-04,5,2.0086,0.3742,3.6276
2021-01-05,5,1.6627,0.0807,3.421
2021-01-06,5,1.9247,0.2418,3.6765
2021-01-07,5,1.6513,0.0544,3.2259
2021-01-08,5,1.8052,0.1302,3.419
2021-01-09,5,1.8346,0.1713,3.4953
2021-01-10,5,1.6093,0.0,3.289
2021-01-11,5,1.7507,0.035,3.5166
2021-01-12,5,1.4223,0.0,3.047
2021-01-13,5,1.714,0.0389,3.3754
2021-01-14,5,1.4823,0.0,3.0683
2021-01-15,5,1.6893,0.0,3.4054
2021-01-16,5,1.7823,0.2851,3.4436
2021-01-17,5,1.6299,0.0,3.2759
2021-01-18,5,1.852,0.0944,3.4076
2021-02-01,5,3.4636,1.8137,5.1249
2021-02-02,5,3.255,1.5091,4.9482
2021-02-03,5,3.644,1.9842,5.2955
2021-02-04,5,3.4839,1.6634,5.1975
2021-02-05,5,3.7348,2.063,5.336
2021-02-06,5,3.8421,2.0815,5.4813
2021-02-07,5,3.6735,2.0544,5.3834
2021-02-08,5,3.8483,2.179,5.3555
2021-02-09,5,3.5285,1.9505,5.2066
2021-02-10,5,3.8033,2.0361,5.3762
2021-02-11,5,3.5283,1.9219,5.2579
2021-02-12,5,3.6661,1.9283,5.3189
2021-02-13,5,3.6643,1.9076,5.4809
2021-02-14,5,3.3928,1.684,4.9531
2021-02-15,5,3.473,1.8701,5.2383
2021-02-16,5,3.0688,1.5231,4.7245
2021-03-01,5,2.38,0.7339,4.042
2021-03-02,5,2.0546,0.3719,3.6504
2021-03-03,5,2.3493,0.6181,4.0419
2021-03-04,5,2.118,0.6373,3.8651
2021-03-05,5,2.321,0.5722,3.9165
2021-03-06,5,2.4031,0.7145,4.0411
2021-03-07,5,2.2312,0.4128,3.8982
2021-03-08,5,2.4234,0.7566,4.0579
2021-03-09,5,2.1401,0.569,3.8145
2021-03-10,5,2.4684,0.7866,4.0455
2021-04-01,5,1.9612,0.1595,3.658
2021-04-02,5,2.1335,0.4825,3.705
2021-04-03,5,2.1823,0.4395,3.859
2021-04-04,5,1.9758,0.2609,3.7757
2021-04-05,5,2.9069,1.3201,4.6055
2021-04-06,5,1.8169,0.1661,3.491
2021-04-07,5,2.1142,0.3659,3.8302
2021-04-08,5,1.8797,0.2241,3.5705
2021-04-09,5,2.0742,0.3804,3.6032
2021-05-01,5,3.037,1.4085,4.7006
2021-05-02,5,2.1447,0.4697,3.7301
2021-05-03,5,2.3679,0.8202,4.0706
2021-05-04,5,2.1216,0.6314,3.7976
2021-05-05,5,2.4939,0.9087,4.2824
2021-06-01,5,2.7534,1.067,4.507
2021-06-02,5,2.9332,1.1753,4.6155
2021-06-03,5,2.5774,0.877,4.2125
2021-06-04,5,2.6494,1.0577,4.3904
2021-06-05,5,2.5977,0.906,4.2441
2021-06-06,5,2.2928,0.6404,3.8599
2021-06-07,5,2.3562,0.6215,3.9364
2021-07-01,5,2.1348,0.498,3.7953
2021-07-02,5,2.2932,0.7114,4.022
2021-07-03,5,2.3113,0.6811,3.8687
2021-07-04,5,2.0577,0.4744,3.8005
2021-07-05,5,2.1529,0.4862,3.8916
2021-08-01,5,1.6985,0.0,3.5175
2021-08-02,5,1.9868,0.3383,3.6303
2021-08-03,5,1.7937,0.0,3.4678
2021-08-04,5,2.2057,0.4798,3.8044
2021-08-05,5,2.0757,0.4423,3.829
2021-08-06,5,2.3632,0.7531,4.0582
2021-08-07,5,2.513,0.8933,4.1346
2021-08-08,5,2.3922,0.694,4.0006
2021-08-09,5,2.6194,0.9408,4.218
2021-08-10,5,2.3561,0.7363,3.9932
2021-08-11,5,2.6905,1.1326,4.285
2021-08-12,5,2.4777,0.7424,4.0334
2021-08-13,5,2.6793,0.9674,4.3019
2021-08-14,5,2.7425,1.0471,4.4799
2021-08-15,5,3.5563,1.9659,5.0946
2021-09-01,5,2.2751,0.7132,3.8338
2021-09-02,5,2.066,0.34,3.7275
2021-09-03,5,2.2896,0.6958,3.96
2021-09-04,5,2.3913,0.6664,3.9428
2021-09-05,5,2.2383,0.5039,3.8289
2021-09-06,5,2.4491,0.7708,4.0812
2021-09-07,5,2.1844,0.3551,3.7951
2021-09-08,5,2.5316,1.0054,4.1842
2021-09-09,5,2.3446,0.7893,4.019
2021-09-10,5,2.5835,0.8823,4.1841
2021-10-01,5,3.0697,1.378,4.7451
2021-10-02,5,3.1654,1.5441,4.7454
2021-10-03,5,3.0039,1.3263,4.5295
2021-10-04,5,3.2041,1.5476,4.8683
2021-10-05,5,2.9271,1.3094,4.4833
2021-10-06,5,3.2604,1.5557,4.9494
2021-11-01,5,2.2456,0.5719,3.9131
2021-11-02,5,2.2112,0.6399,3.7871
2021-11-03,5,2.5052,0.712,4.136
2021-11-04,5,2.276,0.6303,3.9365
2021-11-05,5,2.4847,0.866,4.1708
2021-11-06,5,2.5775,0.9478,4.2118
2021-11-07,5,2.4219,0.6799,3.9425
2021-11-08,5,2.6365,1.0118,4.1958
2021-12-01,5,2.8604,1.2212,4.6896
2021-12-02,5,2.5203,0.7744,4.0466
2021-12-03,5,2.6031,0.8945,4.3126
2021-12-04,5,2.5573,0.8024,4.2088
2021-12-05,5,2.2529,0.6493,4.0037
2021-12-06,5,2.3116,0.5664,4.04
2021-12-07,5,1.897,0.4124,3.6268
2022-01-01,5,1.8024,0.0337,3.3284
2022-01-02,5,1.7069,0.0588,3.3729
2022-01-03,5,1.8495,0.2431,3.4308
2022-01-04,5,1.5089,0.0,3.1177
2022-01-05,5,1.7746,0.1837,3.4367
2022-01-06,5,1.5027,0.0,3.2453
2022-01-07,5,1.6561,0.0,3.2567
2022-01-08,5,1.6827,0.0,3.2187
2022-01-09,5,1.4523,0.0,3.2214
2022-02-01,5,2.9278,1.3911,4.5519
2022-02-02,5,3.333,1.7437,4.9854
2022-02-03,5,3.1909,1.6177,4.8599
2022-02-04,5,3.4614,1.7203,5.1817
2022-02-05,5,3.5893,1.9861,5.346
2022-03-01,5,1.8763,0.2886,3.7592
2022-03-02,5,2.1592,0.5314,3.8488
2022-03-03,5,1.9172,0.3283,3.5955
2022-03-04,5,2.1106,0.5296,3.7908
2022-03-05,5,2.1847,0.6244,3.9018
2022-03-06,5,2.0064,0.3633,3.5538
2022-03-07,5,2.194,0.5446,3.8792
2022-03-08,5,1.9078,0.311,3.58
2022-03-09,5,2.2348,0.5492,3.8269
2022-03-10,5,2.0285,0.3932,3.6246
2022-03-11,5,2.2488,0.5846,3.9675
2022-03-12,5,2.3405,0.6846,3.9716
2022-03-13,5,2.1707,0.5522,3.8945
2022-03-14,5,2.3579,0.644,4.039
2022-03-15,5,2.063,0.4424,3.7663
2022-03-16,5,2.3738,0.7445,4.228
2022-04-01,5,1.9604,0.2901,3.6851
2022-04-02,5,2.0047,0.2365,3.597
2022-04-03,5,1.7937,0.1099,3.5701
2022-04-04,5,1.9469,0.3256,3.6272
2022-04-05,5,1.626,0.0,3.4429
2022-04-06,5,1.9193,0.2716,3.5782
2022-04-07,5,1.6814,0.0,3.3023
2022-04-08,5,1.873,0.1379,3.61
2022-04-09,5,1.9399,0.2327,3.6822
2022-04-10,5,1.7497,0.1446,3.3443
2022-04-11,5,1.9214,0.2786,3.4982
2022-04-12,5,1.6161,0.0,3.3303
2022-04-13,5,1.9218,0.2406,3.7663
2022-04-14,5,1.6928,0.0021,3.3274
2022-04-15,5,1.89,0.209,3.4939
2022-05-01,5,2.6336,1.1612,4.3371
2022-05-02,5,2.0998,0.4451,3.8627
2022-06-01,5,2.8837,1.1665,4.5528
2022-06-02,5,2.5298,0.9562,4.2324
2022-06-03,5,2.6008,0.9745,4.3445
2022-06-04,5,2.5452,0.9171,4.1409
2022-06-05,5,2.2336,0.6677,3.8772
2022-06-06,5,2.024,0.3823,3.645
2022-06-07,5,1.8712,0.3771,3.6066
2022-06-08,5,2.0746,0.4719,3.6937
2022-07-01,5,2.1342,0.4623,3.8272
2022-07-02,5,2.169,0.5708,3.9225
2022-07-03,5,1.9314,0.27,3.5364
2022-07-04,5,2.0415,0.4475,3.7622
2022-07-05,5,1.6619,0.0389,3.3396
2022-07-06,5,1.8821,0.0885,3.5979
2022-07-07,5,1.5586,0.0,3.1765
2022-07-08,5,1.6544,0.0089,3.3976
2022-07-09,5,1.6176,0.0237,3.3491
2022-07-10,5,1.3187,0.0,2.9159
2022-08-01,5,1.6355,0.0,3.1741
2022-08-02,5,1.4467,0.0,3.1771
2022-08-03,5,1.8655,0.1329,3.6295
2022-08-04,5,1.7447,0.1319,3.4368
2022-08-05,5,2.0435,0.4157,3.7204
2022-08-06,5,2.2064,0.4774,3.7459
2022-08-07,5,2.1,0.3941,3.7075
2022-08-08,5,2.3428,0.6987,3.9727
2022-08-09,5,2.0955,0.4411,3.8106
2022-09-01,5,1.8362,0.1681,3.4498
2022-09-02,5,2.0521,0.3821,3.6163
2022-09-03,5,2.1472,0.4546,3.8562
2022-09-04,5,1.9888,0.2798,3.6077
2022-09-05,5,2.1955,0.6546,3.7308
2022-09-06,5,1.9279,0.2922,3.5802
2022-09-07,5,2.2735,0.5975,3.8603
2022-09-08,5,2.0861,0.459,3.6827
2022-09-09,5,2.3258,0.7832,4.1043
2022-09-10,5,2.438,0.9068,4.0582
2022-09-11,5,2.2898,0.7251,4.0182
2022-09-12,5,2.5001,0.9398,4.1845
2022-09-13,5,2.23,0.5201,4.0685
2022-09-14,5,2.5676,0.8959,4.28
2022-09-15,5,2.3673,0.6589,3.9339
2022-09-16,5,2.5903,0.9172,4.2091
2022-11-01,5,1.7414,0.2981,3.5931
2022-11-02,5,2.3152,0.634,4.0003
2022-11-03,5,2.072,0.2774,3.7541
2022-11-04,5,2.2667,0.5243,4.0449
2022-11-05,5,2.3456,0.6613,4.0199
2022-11-06,5,2.1767,0.7222,3.8445
2022-11-07,5,2.3791,0.6719,4.0604
2022-11-08,5,2.1137,0.4764,3.6769
2022-12-01,5,2.4523,0.7558,4.2312
2022-12-02,5,2.5402,0.9782,4.2873
2022-12-03,5,2.4967,0.84,4.2629
2022-12-04,5,2.1921,0.5703,3.926
