ds,zone_sk,congestion_forecast,congestion_lower,congestion_upper
2021-10-07,4,2.4642,1.3225,3.5789
2021-10-08,4,2.6774,1.5909,3.7821
2021-11-01,4,1.7337,0.6152,2.8481
2021-11-02,4,1.8869,0.8001,2.9743
2021-11-03,4,1.8168,0.6808,2.8411
2021-11-04,4,1.8587,0.7044,2.9079
2021-11-05,4,1.9309,0.8479,3.0174
2021-11-06,4,1.8224,0.7066,2.8637
2021-11-07,4,1.8643,0.7548,2.8627
2021-11-08,4,1.7858,0.6233,2.8573
2021-11-09,4,1.898,0.7294,2.9766
2021-11-10,4,1.9109,0.8189,3.0312
2021-11-11,4,2.3559,1.2602,3.5002
2021-11-12,4,2.1668,1.0646,3.2908
2021-12-01,4,1.8584,0.7104,2.9646
2021-12-02,4,1.8418,0.7282,2.9396
2021-12-03,4,1.8434,0.7337,2.932
2021-12-04,4,1.6541,0.5333,2.8474
2022-01-01,4,1.6813,0.5732,2.7771
2022-01-02,4,1.8143,0.7794,2.9149
2022-01-03,4,1.7114,0.5888,2.8661
2022-01-04,4,1.7901,0.6951,2.9286
2022-01-05,4,1.7631,0.624,2.892
2022-01-06,4,1.8374,0.7764,3.0063
2022-01-07,4,1.9325,0.7805,3.0956
2022-01-08,4,1.8387,0.7449,2.9845
2022-01-09,4,1.8888,0.7863,3.0373
2022-01-10,4,1.8115,0.7186,2.8452
2022-01-11,4,1.9218,0.844,2.9553
2022-01-12,4,1.9315,0.8226,3.044
2022-01-13,4,2.0462,0.9653,3.1231
2022-01-14,4,2.184,1.1094,3.3444
2022-01-15,4,2.1334,1.0705,3.2927
2022-01-16,4,2.2252,1.22,3.2605
2022-01-17,4,2.1863,1.0943,3.3459
2022-01-18,4,2.3297,1.3018,3.4594
2022-01-19,4,2.3654,1.2845,3.4978
2022-01-20,4,2.4973,1.3996,3.603
2022-01-21,4,2.6417,1.5461,3.708
2022-01-22,4,2.586,1.4673,3.645
2022-01-23,4,2.66,1.5637,3.8235
2022-02-01,4,2.4129,1.3187,3.5067
2022-02-02,4,2.2744,1.1496,3.4328
2022-02-03,4,2.2201,1.0643,3.3789
2022-02-04,4,2.1704,1.0321,3.3033
2022-02-05,4,1.9168,0.8282,3.0716
2022-02-06,4,1.7939,0.7902,2.9701
2022-02-07,4,1.5324,0.4777,2.6045
2022-02-08,4,1.4504,0.4135,2.5477
2022-03-01,4,1.6805,0.6508,2.8683
2022-03-02,4,1.817,0.6834,2.9156
2022-03-03,4,2.0468,0.9396,3.1691
2022-03-04,4,2.2848,1.1253,3.3844
2022-03-05,4,2.3168,1.1761,3.3903
2022-03-06,4,2.4716,1.3856,3.6234
2022-03-07,4,2.4746,1.4009,3.6348
2022-03-08,4,2.6382,1.5511,3.7158
2022-03-09,4,2.6723,1.6552,3.8206
2022-03-10,4,2.7816,1.7456,3.9528
2022-03-11,4,2.8838,1.8138,3.989
2022-03-12,4,2.7683,1.6326,3.8982
2022-03-13,4,2.7676,1.7028,3.8134
2022-04-01,4,1.4456,0.3207,2.5524
2022-04-02,4,1.4117,0.2755,2.5007
2022-04-03,4,1.5385,0.5271,2.6378
2022-04-04,4,1.5522,0.5196,2.7013
2022-04-05,4,1.7655,0.7026,2.8181
2022-05-01,4,2.652,1.5103,3.777
2022-05-02,4,2.7913,1.6627,3.9083
2022-05-03,4,2.7367,1.5644,3.8997
2022-05-04,4,2.58,1.3957,3.6855
2022-05-05,4,2.5294,1.3053,3.5793
2022-05-06,4,2.5052,1.4258,3.6505
2022-06-01,4,2.3406,1.2402,3.4147
2022-06-02,4,2.395,1.3222,3.4908
2022-06-03,4,2.4636,1.3586,3.6135
2022-06-04,4,2.3366,1.2233,3.4999
2022-06-05,4,2.347,1.2064,3.4648
2022-06-06,4,1.8714,0.7781,2.9434
2022-06-07,4,2.2828,1.2221,3.3413
2022-08-01,4,2.8247,1.7141,3.9856
2022-08-02,4,2.9124,1.7847,4.0032
2022-08-03,4,2.8837,1.7849,4.0068
2022-08-04,4,2.9443,1.8779,4.0715
2022-08-05,4,3.0128,1.8803,4.1438
2022-08-06,4,2.8789,1.8642,4.0186
2022-08-07,4,2.8751,1.6702,4.0491
2022-08-08,4,2.7303,1.6356,3.7917
2022-08-09,4,2.7603,1.6937,3.8409
2022-08-10,4,2.6779,1.6019,3.6906
2022-08-11,4,2.6902,1.6007,3.7955
2022-08-12,4,2.7171,1.6382,3.8533
2022-08-13,4,2.5494,1.3873,3.697
2022-08-14,4,2.5202,1.46,3.6426
2022-08-15,4,2.007,0.897,3.0818
2022-08-16,4,2.3823,1.2734,3.4833
2022-08-17,4,2.3023,1.253,3.4903
2022-08-18,4,2.326,1.241,3.3889
2022-08-19,4,2.3726,1.2036,3.4183
2022-09-01,4,2.297,1.2036,3.3476
2022-09-02,4,2.3856,1.2829,3.42
2022-09-03,4,2.2752,1.1339,3.3662
2022-09-04,4,2.2967,1.205,3.3442
2022-09-05,4,2.1775,1.0424,3.2537
2022-10-01,4,2.1064,1.0424,3.1787
2022-10-02,4,2.2651,1.2369,3.3562
2022-10-03,4,2.297,1.1811,3.475
2022-10-04,4,2.5146,1.3058,3.6191
2022-10-05,4,2.6267,1.4819,3.6772
2022-10-06,4,2.8366,1.719,4.113
2022-11-01,4,2.4258,1.3053,3.4519
2022-11-02,4,2.4708,1.3648,3.5072
2022-12-01,4,2.5616,1.4758,3.6071
2022-12-02,4,2.562,1.4379,3.6676
2022-12-03,4,2.3694,1.1531,3.4139
2022-12-04,4,2.3175,1.2245,3.4219
2022-12-05,4,2.136,1.0219,3.284
2022-12-06,4,2.1413,1.0847,3.2393
2022-12-07,4,2.0465,0.9565,3.1837
2022-12-08,4,2.0584,1.0009,3.1467
2022-12-09,4,2.0965,0.9288,3.1698
2022-12-10,4,1.9507,0.757,2.9944
2022-12-11,4,1.9532,0.8531,3.1242
2022-12-12,4,1.8321,0.686,3.0191
2022-12-13,4,1.9021,0.7349,2.9271
2022-12-14,4,1.874,0.7332,2.9428
2022-12-15,4,1.9532,0.8347,3.0146
2022-12-16,4,2.057,0.9659,3.1497
2022-12-17,4,1.9736,0.8679,3.0641
2022-12-18,4,2.0338,0.9279,3.1119
2022-12-19,4,1.9642,0.9251,3.138
2022-12-20,4,2.0783,0.8849,3.2675
2022-12-21,4,2.0863,0.882,3.2414
2022-12-22,4,2.1927,1.074,3.385
2022-12-23,4,2.3148,1.2609,3.3932
2022-12-24,4,2.241,1.1276,3.3515
2022-12-25,4,2.3022,1.1845,3.3768
2022-12-26,4,2.2258,1.0899,3.3729
2022-12-27,4,2.3262,1.2501,3.4872
2022-12-28,4,2.3149,1.3344,3.462
2022-12-29,4,2.3977,1.3246,3.4683
2022-12-30,4,2.4934,1.2336,3.5773
2022-12-31,4,2.3919,1.2409,3.4872
2023-01-01,4,2.3242,1.309,3.422
2023-01-02,4,2.3238,1.2444,3.4089
2023-01-03,4,2.402,1.2958,3.4901
2023-01-04,4,2.3732,1.2427,3.543
2023-01-05,4,2.4441,1.4225,3.5734
2019-01-01,5,2.5118,0.9924,4.1201
2019-01-02,5,2.5335,0.9743,4.0926
2019-01-03,5,2.5111,0.8383,4.1537
2019-01-04,5,2.5244,0.8842,4.0732
2019-01-05,5,2.3317,0.7426,3.8811
2019-01-06,5,2.2359,0.6096,3.8529
2019-01-07,5,2.0916,0.5451,3.57
2019-01-08,5,2.2505,0.6339,3.8819
2019-01-09,5,2.0719,0.4179,3.707
2019-01-10,5,2.1456,0.6562,3.7158
2019-01-11,5,2.259,0.6859,3.768
2019-02-01,5,4.0175,2.4914,5.636
2019-02-02,5,3.9631,2.3973,5.5408
2019-02-03,5,3.983,2.494,5.5219
2019-02-04,5,3.9308,2.4118,5.5439
2019-02-05,5,4.1572,2.7891,5.7697
2019-02-06,5,4.0215,2.5826,5.614
2019-02-07,5,4.1133,2.6182,5.6389
2019-02-08,5,4.2205,2.6274,5.7716
2019-02-09,5,4.1003,2.6735,5.7059
2019-03-01,5,3.1326,1.5508,4.6567
2019-03-02,5,2.9764,1.3965,4.5959
2019-03-03,5,2.908,1.2809,4.445
2019-03-04,5,2.7809,1.1668,4.3536
2019-03-05,5,2.9461,1.4181,4.4386
2019-03-06,5,2.7623,1.1105,4.242
2019-03-07,5,2.8187,1.2549,4.4167
2019-04-01,5,2.0961,0.4423,3.7271
2019-04-02,5,2.3007,0.7186,3.9581
2019-04-03,5,2.1625,0.5133,3.7691
2019-04-04,5,2.2717,0.7106,3.8203
2019-04-05,5,2.4164,0.9614,3.9182
2019-04-06,5,2.354,0.8032,3.9045
2019-04-07,5,2.3859,0.9401,3.9927
2019-04-08,5,2.3658,0.7288,4.0228
2019-04-09,5,2.6438,1.0016,4.1448
2019-04-10,5,2.5784,1.0593,4.0316
2019-04-11,5,2.7579,1.1897,4.2763
2019-05-01,5,3.0112,1.4986,4.589
2019-05-02,5,3.3326,1.8189,4.9668
2019-06-01,5,2.6991,1.1074,4.265
2019-06-02,5,2.7721,1.3242,4.4644
2019-06-03,5,2.7679,1.217,4.3156
2019-06-04,5,3.0371,1.553,4.57
2019-06-05,5,2.936,1.4669,4.3673
2019-06-06,5,3.0532,1.5628,4.5214
2019-06-07,5,3.1759,1.6403,4.8374
2019-06-08,5,3.0611,1.4583,4.6178
2019-06-09,5,3.0112,1.4924,4.4999
2019-07-01,5,1.8685,0.3801,3.5815
2019-07-02,5,2.1304,0.4995,3.775
2019-07-03,5,2.0457,0.4815,3.5372
2019-07-04,5,2.2014,0.6912,3.5774
2019-07-05,5,2.3824,0.9394,3.9411
2019-07-06,5,2.3433,0.7542,3.8411
2019-07-07,5,2.3831,0.7119,3.9218
2019-07-08,5,2.3532,0.7903,3.9159
2019-07-09,5,2.6025,1.0855,4.0665
2019-07-10,5,2.4881,1.0141,4.0301
2019-07-11,5,2.5982,1.0483,4.2626
2019-07-12,5,2.7192,1.1475,4.2247
2019-07-13,5,2.6078,1.028,4.1897
2019-08-01,5,1.8831,0.3783,3.4502
2019-08-02,5,2.0726,0.57,3.7554
2019-08-03,5,2.0648,0.5252,3.6544
2019-08-04,5,2.16,0.6412,3.6497
2019-08-05,5,2.2102,0.7156,3.7305
2019-08-06,5,2.564,1.1054,4.0658
2019-08-07,5,2.5777,1.0548,4.0664
2019-08-08,5,2.8378,1.2838,4.3446
2019-08-09,5,3.1282,1.5487,4.6039
2019-08-10,5,3.2025,1.6994,4.7119
2019-09-01,5,3.03,1.4901,4.6125
2019-09-02,5,2.8031,1.2332,4.3262
2019-09-03,5,2.88,1.3166,4.3471
2019-10-01,5,5.3416,3.7876,6.8963
2019-10-02,5,5.0734,3.4078,6.6083
2019-10-03,5,5.0108,3.4533,6.5617
2019-10-04,5,4.9441,3.2707,6.4195
2019-10-05,5,4.6338,3.0047,6.125
2019-10-06,5,4.3853,2.8684,5.8868
2019-10-07,5,4.0567,2.5465,5.6564
2019-10-08,5,4.0036,2.461,5.5312
2019-10-09,5,3.5899,2.058,5.2072
2019-10-10,5,3.4101,1.8164,4.9655
2019-10-11,5,3.2569,1.6938,4.6945
2019-10-12,5,2.8917,1.3673,4.5101
2019-10-13,5,2.6212,1.0186,4.2182
2019-10-14,5,2.3035,0.6336,3.8987
2019-10-15,5,2.2933,0.7515,3.8769
2019-10-16,5,1.9532,0.4612,3.395
2019-10-17,5,1.8755,0.332,3.4708
2019-10-18,5,1.8499,0.3228,3.4808
2019-10-19,5,1.635,0.133,3.1452
2019-10-20,5,1.5332,0.0317,3.092
2019-10-21,5,1.3984,0.0,2.9707
2019-10-22,5,1.581,0.0,3.0839
2019-10-23,5,1.4388,0.0,2.976
2019-11-01,5,2.6319,1.1847,4.2676
2019-11-02,5,2.5594,0.9571,4.109
2019-11-03,5,2.6483,0.9736,4.043
2019-11-04,5,2.6632,1.1214,4.1352
2019-11-05,5,2.9524,1.5076,4.5365
2019-11-06,5,2.8731,1.2761,4.4202
2019-11-07,5,3.0134,1.4505,4.4958
2019-11-08,5,3.1598,1.5987,4.5645
2019-11-09,5,3.0692,1.5359,4.5628
2019-11-10,5,3.0431,1.5915,4.5088
2019-11-11,5,3.1683,1.5204,4.6261
2019-11-12,5,3.1006,1.4736,4.5404
2019-11-13,5,2.8971,1.2428,4.376
2019-11-14,5,2.9173,1.2669,4.5339
2019-12-01,5,2.2815,0.6532,3.9464
2019-12-02,5,2.2761,0.6857,3.8228
2019-12-03,5,2.5715,1.1091,4.1565
2019-12-04,5,2.5246,1.0382,4.1283
2019-12-05,5,2.7227,1.159,4.2533
2019-12-06,5,2.9509,1.3115,4.4154
2020-01-01,5,2.0843,0.5352,3.6734
2020-01-02,5,2.3415,0.8702,3.8392
2020-01-03,5,2.3419,0.9012,3.8882
2020-01-04,5,2.1346,0.5595,3.7447
2020-01-05,5,2.0228,0.5398,3.6722
2020-01-06,5,1.8613,0.4896,3.4231
2020-02-01,5,3.6043,2.1037,5.2508
2020-02-02,5,3.6362,2.1507,5.1487
2020-02-03,5,3.5962,2.0583,5.2469
2020-02-04,5,3.8352,2.3947,5.2818
2020-02-05,5,3.712,2.0881,5.2768
2020-02-06,5,3.8162,2.3122,5.4598
2020-03-01,5,2.6883,1.1576,4.2352
2020-03-02,5,2.5566,0.931,3.9971
2020-03-03,5,2.7173,1.0698,4.2446
2020-03-04,5,2.5294,0.9616,4.1602
2020-03-05,5,2.5823,0.9595,4.1426
2020-03-06,5,2.6632,1.0405,4.0265
2020-04-01,5,1.8882,0.3958,3.3761
2020-04-02,5,1.9851,0.4776,3.5032
2020-04-03,5,2.1169,0.702,3.6314
2020-04-04,5,2.0412,0.4881,3.5603
2020-04-05,5,2.06,0.4504,3.7107
2020-04-06,5,2.027,0.5484,3.6405
2020-04-07,5,2.293,0.7081,3.6409
2020-04-08,5,2.2166,0.7444,3.8237
2020-04-09,5,2.3866,0.79,3.9264
2020-04-10,5,2.5895,1.0948,4.205
2020-04-11,5,2.581,0.9637,4.1161
2020-04-12,5,2.6612,1.1977,4.1635
2020-04-13,5,3.3668,1.8726,4.9207
2020-04-14,5,2.9925,1.354,4.5266
2020-05-01,5,2.8642,1.303,4.3984
2020-05-02,5,2.9824,1.4848,4.4873
2020-05-03,5,2.8026,1.2877,4.4926
2020-05-04,5,2.5512,0.9601,4.1537
2020-05-05,5,2.582,0.8843,4.0577
2020-05-06,5,2.2572,0.6722,3.8427
2020-05-07,5,2.1698,0.6619,3.7259
2020-05-08,5,1.9972,0.3917,3.4672
2020-05-09,5,1.8396,0.1894,3.2736
2020-06-01,5,2.5863,1.0488,4.1275
2020-06-02,5,2.7227,1.1906,4.2074
2020-06-03,5,2.6426,1.0335,4.1785
2020-06-04,5,2.782,1.2444,4.2975
2020-07-01,5,1.705,0.1665,3.1978
2020-07-02,5,1.855,0.1616,3.4533
2020-07-03,5,2.0337,0.4281,3.5793
2020-07-04,5,1.9955,0.3778,3.6593
2020-07-05,5,2.0395,0.4318,3.6252
2020-07-06,5,2.0169,0.5281,3.6142
2020-07-07,5,2.2761,0.6967,3.8028
2020-07-08,5,2.1742,0.7833,3.7365
2020-07-09,5,2.2987,0.6918,3.9338
2020-07-10,5,2.4357,0.8712,4.0397
2020-07-11,5,2.341,0.8741,3.8221
2020-07-12,5,2.3155,0.686,3.814
2020-08-01,5,1.6511,0.0976,3.1714
2020-08-02,5,1.7206,0.1889,3.3415
2020-08-03,5,1.7473,0.2496,3.336
2020-08-04,5,2.0804,0.6364,3.5118
2020-08-05,5,2.077,0.4701,3.6084
2020-08-06,5,2.3238,0.806,3.8145
2020-08-07,5,2.6054,1.1208,4.1494
2020-08-08,5,2.6756,1.0714,4.1197
2020-08-09,5,2.832,1.2036,4.4171
2020-08-10,5,2.9249,1.2983,4.4425
2020-08-11,5,3.3011,1.7365,4.8072
2020-09-01,5,2.7124,1.2529,4.2623
2020-09-02,5,2.4314,0.9583,3.9716
2020-09-03,5,2.4057,0.73,3.9563
2020-09-04,5,2.4265,0.8372,4.1312
2020-09-05,5,2.2537,0.7851,3.7399
2020-09-06,5,2.1913,0.5831,3.7204
2020-09-07,5,2.0948,0.5998,3.5895
2020-09-08,5,2.3161,0.7177,3.8052
2020-09-09,5,2.2144,0.6192,3.859
2020-09-10,5,2.379,0.8577,3.9837
2020-10-01,5,4.8332,3.3491,6.3902
2020-10-02,5,4.8018,3.3009,6.2949
2020-11-01,5,2.2103,0.7703,3.8338
2020-11-02,5,2.1537,0.4805,3.5765
2020-11-03,5,2.4617,0.8849,3.9715
2020-11-04,5,2.4038,0.809,3.9309
2020-11-05,5,2.5674,1.0211,4.1311
2020-11-06,5,2.7386,1.1916,4.296
2020-11-07,5,2.6733,1.085,4.2995
2020-11-08,5,2.6726,1.1825,4.1641
2020-11-09,5,2.5903,1.053,4.1312
2020-11-10,5,2.7778,1.3318,4.415
2020-11-11,5,2.8275,1.3225,4.3886
2020-11-12,5,2.6344,1.1229,4.1343
2020-11-13,5,2.6841,1.1972,4.1344
2020-11-14,5,2.5041,1.0388,4.1041
2020-12-01,5,2.1262,0.6881,3.6237
2020-12-02,5,2.0685,0.4872,3.523
2020-12-03,5,2.2588,0.7312,3.7163
2020-12-04,5,2.4824,0.8941,4.0534
2020-12-05,5,2.4938,0.8101,3.972
2020-12-06,5,2.5921,0.8823,4.1753
2020-12-07,5,2.6282,1.19,4.033
2020-12-08,5,2.9505,1.3705,4.5282
2020-12-09,5,2.9152,1.3717,4.2995
2020-12-10,5,3.1094,1.6612,4.7286
2020-12-11,5,3.3184,1.7304,4.7945
2021-01-01,5,1.939,0.3701,3.5223
2021-01-02,5,2.0117,0.435,3.4945
2021-01-03,5,1.8876,0.2589,3.4617
2021-01-04,5,1.7125,0.1921,3.3646
2021-01-05,5,1.8384,0.359,3.4052
2021-01-06,5,1.6257,0.092,3.1552
2021-01-07,5,1.6646,0.119,3.2194
2021-01-08,5,1.7431,0.2494,3.2467
2021-01-09,5,1.6188,0.0364,3.239
2021-01-10,5,1.593,0.0,3.1813
2021-01-11,5,1.5194,0.0,3.199
2021-01-12,5,1.7484,0.2752,3.2985
2021-01-13,5,1.6383,0.1165,3.1265
2021-01-14,5,1.778,0.1759,3.4269
2021-01-15,5,1.9538,0.3371,3.4704
2021-01-16,5,1.9218,0.3987,3.5608
2021-01-17,5,1.9823,0.4107,3.5453
2021-01-18,5,1.9877,0.4699,3.543
2021-02-01,5,3.3625,1.7793,4.9068
2021-02-02,5,3.6156,2.0294,5.1624
2021-02-03,5,3.5069,1.9544,4.9949
2021-02-04,5,3.6256,2.1053,5.2284
2021-02-05,5,3.7595,2.2866,5.3094
2021-02-06,5,3.6656,2.0194,5.1511
2021-02-07,5,3.6457,2.035,5.1979
2021-02-08,5,3.5539,2.0443,5.0907
2021-02-09,5,3.7414,2.1439,5.2564
2021-02-10,5,3.5679,2.0256,5.1026
2021-02-11,5,3.6235,2.0887,5.208
2021-02-12,5,3.6965,2.1957,5.2335
2021-02-13,5,3.5445,1.9001,4.9012
2021-02-14,5,3.47,1.8515,5.0697
2021-02-15,5,3.3276,1.8018,4.7464
2021-02-16,5,3.469,1.8103,5.0076
2021-03-01,5,2.5101,0.969,4.085
2021-03-02,5,2.6681,1.1697,4.2599
2021-03-03,5,2.4778,1.0089,3.945
2021-03-04,5,2.5285,0.9626,4.07
2021-03-05,5,2.6077,1.0842,4.1388
2021-03-06,5,2.4721,0.8598,4.0954
2021-03-07,5,2.423,0.8297,3.9087
2021-03-08,5,2.3137,0.9193,3.9877
2021-03-09,5,2.4946,0.9549,4.0259
2021-03-10,5,2.3242,0.8038,3.8469
2021-04-01,5,1.9478,0.4071,3.5448
2021-04-02,5,2.0693,0.6528,3.6046
2021-04-03,5,1.9828,0.5045,3.4471
2021-04-04,5,1.9902,0.4868,3.6377
2021-04-05,5,2.6305,1.0992,3.9725
2021-04-06,5,2.2006,0.6209,3.7553
2021-04-07,5,2.1136,0.5691,3.6695
2021-04-08,5,2.274,0.6607,3.9035
2021-04-09,5,2.4687,0.9222,3.9165
2021-05-01,5,2.8335,1.2946,4.3498
2021-05-02,5,3.0406,1.4569,4.5492
2021-05-03,5,2.803,1.2506,4.3292
2021-05-04,5,2.8441,1.4181,4.3528
2021-05-05,5,2.5258,0.9772,4.0624
2021-06-01,5,2.7244,1.112,4.2968
2021-06-02,5,2.6661,1.1695,4.2616
2021-06-03,5,2.8294,1.3826,4.3085
2021-06-04,5,2.9963,1.5048,4.5893
2021-06-05,5,2.9267,1.3547,4.4595
2021-06-06,5,2.9215,1.4153,4.4567
2021-06-07,5,2.8343,1.2884,4.4601
2021-07-01,5,1.8455,0.3075,3.3935
2021-07-02,5,2.0171,0.644,3.5534
2021-07-03,5,1.9751,0.458,3.6451
2021-07-04,5,2.0186,0.5753,3.3993
2021-07-05,5,1.9988,0.5147,3.5185
2021-08-01,5,1.624,0.1342,3.1422
2021-08-02,5,1.6239,0.174,3.1898
2021-08-03,5,1.9323,0.2371,3.4747
2021-08-04,5,1.9068,0.441,3.4441
2021-08-05,5,2.1349,0.6236,3.6852
2021-08-06,5,2.4017,0.9431,3.9182
2021-08-07,5,2.4613,0.9814,4.026
2021-08-08,5,2.6118,1.0098,4.0981
2021-08-09,5,2.7036,1.1885,4.2929
2021-08-10,5,3.0836,1.5529,4.6352
2021-08-11,5,3.1071,1.5614,4.5519
2021-08-12,5,3.3599,1.8906,4.9296
2021-08-13,5,3.6257,2.1193,5.0885
2021-08-14,5,3.6582,2.0806,5.0631
2021-08-15,5,4.0085,2.5579,5.5584
2021-09-01,5,2.5607,1.0598,4.1001
2021-09-02,5,2.5111,0.9209,4.0838
2021-09-03,5,2.5035,1.0092,4.0371
2021-09-04,5,2.2987,0.724,3.8483
2021-09-05,5,2.2012,0.6323,3.7551
2021-09-06,5,2.0675,0.3609,3.5523
2021-09-07,5,2.2503,0.7066,3.771
2021-09-08,5,2.1099,0.479,3.6264
2021-09-09,5,2.2362,0.7418,3.7385
2021-09-10,5,2.4166,0.8927,4.0193
2021-10-01,5,4.8881,3.3204,6.4591
2021-10-02,5,4.6446,3.1251,6.2472
2021-10-03,5,4.4544,2.9278,6.06
2021-10-04,5,4.1744,2.6701,5.6909
2021-10-05,5,4.159,2.5837,5.6682
2021-10-06,5,3.7714,2.196,5.3218
2021-11-01,5,1.9545,0.4104,3.5459
2021-11-02,5,2.1849,0.5886,3.6407
2021-11-03,5,2.1398,0.6153,3.6652
2021-11-04,5,2.319,0.7173,3.8125
2021-11-05,5,2.508,0.9898,3.9722
2021-11-06,5,2.4619,0.991,3.9526
2021-11-07,5,2.4813,0.8963,4.0436
2021-11-08,5,2.4192,0.8287,4.0105
2021-12-01,5,1.7121,0.068,3.1861
2021-12-02,5,1.8842,0.254,3.4159
2021-12-03,5,2.0925,0.4614,3.7067
2021-12-04,5,2.0918,0.5522,3.6872
2021-12-05,5,2.1812,0.5832,3.809
2021-12-06,5,2.2119,0.6583,3.6747
2021-12-07,5,2.5322,1.0393,4.1529
2022-01-01,5,1.4882,0.0,3.0886
2022-01-02,5,1.6379,0.0523,3.1559
2022-01-03,5,1.4442,0.0,2.9897
2022-01-04,5,1.5501,0.0699,3.0998
2022-01-05,5,1.316,0.0,2.8468
2022-01-06,5,1.3325,0.0,2.9155
2022-01-07,5,1.3881,0.0,2.8171
2022-01-08,5,1.2405,0.0,2.8176
2022-01-09,5,1.1916,0.0,2.7708
2022-02-01,5,3.0469,1.5528,4.5354
2022-02-02,5,2.9455,1.4019,4.5281
2022-02-03,5,3.072,1.5697,4.6951
2022-02-04,5,3.2136,1.6485,4.7068
2022-02-05,5,3.1275,1.643,4.703
2022-03-01,5,2.1024,0.5307,3.7105
2022-03-02,5,1.9026,0.2642,3.402
2022-03-03,5,1.9485,0.3107,3.5191
2022-03-04,5,2.0231,0.5792,3.5714
2022-03-05,5,1.8834,0.3858,3.373
2022-03-06,5,1.8306,0.2108,3.3192
2022-03-07,5,1.7183,0.1682,3.3299
2022-03-08,5,1.8969,0.2897,3.4262
2022-03-09,5,1.7249,0.2419,3.2951
2022-03-10,5,1.7915,0.3281,3.4525
2022-03-11,5,1.8836,0.3177,3.3466
2022-03-12,5,1.7577,0.0108,3.3214
2022-03-13,5,1.7148,0.1853,3.2846
2022-03-14,5,1.6084,0.1313,3.2037
2022-03-15,5,1.7887,0.2606,3.3571
2022-03-16,5,1.6147,0.085,3.1696
2022-04-01,5,1.438,0.0,2.9817
2022-04-02,5,1.3392,0.0,2.8992
2022-04-03,5,1.3337,0.0,2.8483
2022-04-04,5,1.2761,0.0,2.8746
2022-04-05,5,1.5176,0.0,2.9865
2022-04-06,5,1.4176,0.0,3.0429
2022-04-07,5,1.5655,0.0004,3.2448
2022-04-08,5,1.7486,0.1393,3.337
2022-04-09,5,1.7232,0.273,3.3411
2022-04-10,5,1.7901,0.1892,3.4047
2022-04-11,5,1.8019,0.2805,3.5545
2022-04-12,5,2.108,0.5046,3.7194
2022-04-13,5,2.0658,0.5717,3.4986
2022-04-14,5,2.263,0.6112,3.8651
2022-04-15,5,2.4851,0.9994,4.0393
2022-05-01,5,2.2358,0.7462,3.7985
2022-05-02,5,2.3842,0.9379,3.9558
2022-06-01,5,1.9561,0.3772,3.5932
2022-06-02,5,2.1389,0.5539,3.7429
2022-06-03,5,2.3313,0.6988,3.8324
2022-06-04,5,2.2889,0.6684,3.8789
2022-06-05,5,2.3118,0.8759,3.8277
2022-06-06,5,2.4051,0.7851,3.8505
2022-06-07,5,2.4634,0.8624,3.976
2022-06-08,5,2.302,0.7808,3.8743
2022-07-01,5,1.4733,0.0,2.9674
2022-07-02,5,1.4295,0.0,3.0534
2022-07-03,5,1.4745,0.0,3.0441
2022-07-04,5,1.4595,0.0,3.0002
2022-07-05,5,1.7327,0.1568,3.2888
2022-07-06,5,1.6508,0.1298,3.2334
2022-07-07,5,1.8007,0.2479,3.4252
2022-07-08,5,1.9678,0.3745,3.543
2022-07-09,5,1.9071,0.3823,3.4189
2022-07-10,5,1.9183,0.3813,3.4352
2022-08-01,5,1.1867,0.0,2.6412
2022-08-02,5,1.474,0.0,3.0543
2022-08-03,5,1.4293,0.0,2.9217
2022-08-04,5,1.6408,0.085,3.2418
2022-08-05,5,1.8941,0.4122,3.4646
2022-08-06,5,1.9439,0.4646,3.4511
2022-08-07,5,2.0889,0.6804,3.5604
2022-08-08,5,2.1796,0.6828,3.7038
2022-08-09,5,2.5634,0.9862,4.0988
2022-09-01,5,2.4872,0.9322,4.0262
2022-09-02,5,2.4629,1.0687,4.0111
2022-09-03,5,2.2369,0.5749,3.7137
2022-09-04,5,2.1143,0.5705,3.597
2022-09-05,5,1.9524,0.4268,3.4525
2022-09-06,5,2.1045,0.5503,3.5682
2022-09-07,5,1.932,0.3696,3.4025
2022-09-08,5,2.0256,0.4399,3.4888
2022-09-09,5,2.1736,0.659,3.6644
2022-09-10,5,2.1329,0.5367,3.6673
2022-09-11,5,2.2042,0.7297,3.8181
2022-09-12,5,2.2397,0.6405,3.7864
2022-09-13,5,2.5879,1.0491,4.1492
2022-09-14,5,2.605,1.1307,4.2138
2022-09-15,5,2.877,1.3571,4.3524
2022-09-16,5,3.1875,1.7235,4.6787
2022-11-01,5,2.1988,0.6929,3.7746
2022-11-02,5,2.083,0.5428,3.5932
2022-11-03,5,2.2821,0.6859,3.8793
2022-11-04,5,2.4938,0.9715,4.0784
2022-11-05,5,2.4729,0.8687,4.1017
2022-11-06,5,2.5191,0.9641,3.9919
2022-11-07,5,2.4848,0.887,4.0185
2022-11-08,5,2.7201,1.1491,4.2694
2022-12-01,5,1.9836,0.4692,3.4398
2022-12-02,5,2.1816,0.5667,3.7855
2022-12-03,5,2.1735,0.5786,3.6861
2022-12-04,5,2.2585,0.5905,3.7922
2022-12-05,5,2.2882,0.6932,3.8036
