time_sk,zone_sk,line_sk,hour,annule,annule_pred,annule_proba,risk_label,generated_at
14113,9,5,0,0,0,0.0712,Low,2026-04-04 09:56:33 UTC
18213,9,4,20,0,0,0.0079,Low,2026-04-04 09:56:33 UTC
29972,2,5,19,0,0,0.0566,Low,2026-04-04 09:56:33 UTC
17624,9,10,7,0,0,0.2379,Medium,2026-04-04 09:56:33 UTC
14560,5,4,15,0,0,0.0058,Low,2026-04-04 09:56:33 UTC
9861,2,4,20,0,0,0.0477,Low,2026-04-04 09:56:33 UTC
11531,2,14,10,0,0,0.0112,Low,2026-04-04 09:56:33 UTC
25703,10,11,22,0,0,0.0411,Low,2026-04-04 09:56:33 UTC
5923,7,5,18,0,0,0.0446,Low,2026-04-04 09:56:33 UTC
2458,5,2,9,1,1,0.9494,High,2026-04-04 09:56:33 UTC
20283,10,3,2,0,0,0.0036,Low,2026-04-04 09:56:33 UTC
19158,2,8,5,0,0,0.1132,Low,2026-04-04 09:56:33 UTC
22874,9,14,1,0,0,0.1041,Low,2026-04-04 09:56:33 UTC
18371,6,1,10,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
15336,8,10,23,0,0,0.1586,Low,2026-04-04 09:56:33 UTC
8172,9,2,11,0,0,0.0065,Low,2026-04-04 09:56:33 UTC
6320,8,12,7,0,0,0.0261,Low,2026-04-04 09:56:33 UTC
32847,8,2,14,0,0,0.0143,Low,2026-04-04 09:56:33 UTC
12520,3,8,15,0,0,0.1251,Low,2026-04-04 09:56:33 UTC
1664,10,13,7,0,0,0.1484,Low,2026-04-04 09:56:33 UTC
4389,9,1,20,0,0,0.0088,Low,2026-04-04 09:56:33 UTC
25145,6,1,16,0,0,0.003,Low,2026-04-04 09:56:33 UTC
12806,6,2,13,0,0,0.0617,Low,2026-04-04 09:56:33 UTC
12774,2,8,5,0,0,0.0333,Low,2026-04-04 09:56:33 UTC
19991,2,14,22,0,0,0.0352,Low,2026-04-04 09:56:33 UTC
8689,6,5,0,0,0,0.0076,Low,2026-04-04 09:56:33 UTC
14921,3,2,16,0,0,0.0507,Low,2026-04-04 09:56:33 UTC
15409,10,9,0,0,0,0.0649,Low,2026-04-04 09:56:33 UTC
26653,3,2,12,0,0,0.2192,Medium,2026-04-04 09:56:33 UTC
33894,9,8,5,0,0,0.0051,Low,2026-04-04 09:56:33 UTC
25655,4,11,22,0,0,0.0172,Low,2026-04-04 09:56:33 UTC
18122,3,12,1,0,0,0.0276,Low,2026-04-04 09:56:33 UTC
25423,6,5,6,0,0,0.1023,Low,2026-04-04 09:56:33 UTC
22690,5,11,9,0,0,0.0345,Low,2026-04-04 09:56:33 UTC
14770,6,4,9,0,0,0.1325,Low,2026-04-04 09:56:33 UTC
28742,1,2,13,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
2362,1,1,9,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
26099,9,14,10,0,0,0.0314,Low,2026-04-04 09:56:33 UTC
10002,4,2,17,0,0,0.0224,Low,2026-04-04 09:56:33 UTC
7666,7,2,9,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
5757,3,15,20,0,0,0.039,Low,2026-04-04 09:56:33 UTC
28402,1,5,9,0,0,0.258,Medium,2026-04-04 09:56:33 UTC
20597,2,1,4,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
27251,10,5,10,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
34435,1,8,18,0,0,0.0092,Low,2026-04-04 09:56:33 UTC
33433,7,8,0,0,0,0.1142,Low,2026-04-04 09:56:33 UTC
28749,1,7,20,0,0,0.1632,Low,2026-04-04 09:56:33 UTC
14781,1,4,20,0,0,0.0383,Low,2026-04-04 09:56:33 UTC
26162,7,2,1,0,0,0.0116,Low,2026-04-04 09:56:33 UTC
19400,6,15,7,0,0,0.1675,Low,2026-04-04 09:56:33 UTC
31955,3,12,10,0,0,0.1498,Low,2026-04-04 09:56:33 UTC
21616,7,1,15,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
19705,10,4,0,0,0,0.012,Low,2026-04-04 09:56:33 UTC
26844,1,5,11,0,0,0.0065,Low,2026-04-04 09:56:33 UTC
4519,9,13,6,0,0,0.2961,Medium,2026-04-04 09:56:33 UTC
6944,7,3,7,0,0,0.1357,Low,2026-04-04 09:56:33 UTC
2871,6,14,14,0,0,0.0616,Low,2026-04-04 09:56:33 UTC
22453,3,1,12,0,0,0.0047,Low,2026-04-04 09:56:33 UTC
12631,4,8,6,0,0,0.0917,Low,2026-04-04 09:56:33 UTC
26850,4,3,17,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
17494,10,12,21,0,0,0.0111,Low,2026-04-04 09:56:33 UTC
10466,10,5,1,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
7060,2,1,3,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
6681,5,14,8,0,0,0.0342,Low,2026-04-04 09:56:33 UTC
8929,6,1,0,0,0,0.0265,Low,2026-04-04 09:56:33 UTC
21510,3,8,5,0,0,0.0041,Low,2026-04-04 09:56:33 UTC
26404,7,11,3,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
4419,4,13,2,0,0,0.0508,Low,2026-04-04 09:56:33 UTC
24891,8,11,2,0,0,0.2643,Medium,2026-04-04 09:56:33 UTC
20657,2,10,16,0,0,0.1016,Low,2026-04-04 09:56:33 UTC
26920,10,9,15,0,0,0.0273,Low,2026-04-04 09:56:33 UTC
30020,7,5,19,0,0,0.0104,Low,2026-04-04 09:56:33 UTC
27421,1,13,12,0,0,0.1751,Low,2026-04-04 09:56:33 UTC
2924,10,10,19,0,0,0.1518,Low,2026-04-04 09:56:33 UTC
29063,9,1,22,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
8292,3,1,11,0,0,0.0162,Low,2026-04-04 09:56:33 UTC
19997,3,11,4,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
22768,1,1,15,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
19691,7,4,10,0,0,0.1452,Low,2026-04-04 09:56:33 UTC
23116,6,3,3,0,0,0.0021,Low,2026-04-04 09:56:33 UTC
12934,10,9,21,0,0,0.0027,Low,2026-04-04 09:56:33 UTC
3020,4,11,19,0,0,0.047,Low,2026-04-04 09:56:33 UTC
21541,2,5,12,0,0,0.2897,Medium,2026-04-04 09:56:33 UTC
21541,7,5,12,0,0,0.0685,Low,2026-04-04 09:56:33 UTC
34768,5,8,15,0,1,0.5944,High,2026-04-04 09:56:33 UTC
24648,2,2,23,0,0,0.0106,Low,2026-04-04 09:56:33 UTC
486,6,13,5,0,0,0.2089,Medium,2026-04-04 09:56:33 UTC
8779,1,5,18,0,0,0.0093,Low,2026-04-04 09:56:33 UTC
28699,8,12,18,0,0,0.0369,Low,2026-04-04 09:56:33 UTC
31779,9,8,2,0,0,0.1527,Low,2026-04-04 09:56:33 UTC
15409,10,4,0,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
14560,5,13,15,0,0,0.2292,Medium,2026-04-04 09:56:33 UTC
27766,2,13,21,0,0,0.2631,Medium,2026-04-04 09:56:33 UTC
16310,5,13,13,0,0,0.0684,Low,2026-04-04 09:56:33 UTC
16310,4,13,13,0,0,0.126,Low,2026-04-04 09:56:33 UTC
13412,10,7,19,0,0,0.1025,Low,2026-04-04 09:56:33 UTC
15886,6,9,21,0,0,0.0157,Low,2026-04-04 09:56:33 UTC
34068,8,4,11,0,0,0.0344,Low,2026-04-04 09:56:33 UTC
8710,6,10,21,0,0,0.0317,Low,2026-04-04 09:56:33 UTC
24984,10,13,23,0,0,0.0276,Low,2026-04-04 09:56:33 UTC
26449,8,12,0,0,0,0.007,Low,2026-04-04 09:56:33 UTC
33850,5,3,9,0,0,0.1721,Low,2026-04-04 09:56:33 UTC
31055,5,1,22,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
19472,8,5,7,0,0,0.0331,Low,2026-04-04 09:56:33 UTC
29387,3,7,10,0,0,0.0188,Low,2026-04-04 09:56:33 UTC
27186,5,7,17,0,0,0.0815,Low,2026-04-04 09:56:33 UTC
17534,8,1,13,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
30263,1,11,22,0,0,0.0222,Low,2026-04-04 09:56:33 UTC
25703,10,9,22,0,0,0.0717,Low,2026-04-04 09:56:33 UTC
12934,10,1,21,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
31055,5,11,22,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
12463,5,4,6,0,0,0.2886,Medium,2026-04-04 09:56:33 UTC
27226,7,1,9,0,0,0.0518,Low,2026-04-04 09:56:33 UTC
27226,1,1,9,0,0,0.0056,Low,2026-04-04 09:56:33 UTC
21655,2,11,6,0,0,0.0268,Low,2026-04-04 09:56:33 UTC
21655,10,11,6,0,0,0.0095,Low,2026-04-04 09:56:33 UTC
30241,6,9,0,0,0,0.0033,Low,2026-04-04 09:56:33 UTC
27226,7,3,9,0,0,0.0076,Low,2026-04-04 09:56:33 UTC
27226,1,3,9,0,0,0.0011,Low,2026-04-04 09:56:33 UTC
21372,10,5,11,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
15389,1,15,4,0,0,0.0025,Low,2026-04-04 09:56:33 UTC
17599,1,14,6,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
2459,1,1,10,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
5990,8,8,13,0,0,0.0338,Low,2026-04-04 09:56:33 UTC
30391,2,5,6,0,0,0.0089,Low,2026-04-04 09:56:33 UTC
23486,3,14,13,0,0,0.0173,Low,2026-04-04 09:56:33 UTC
23486,7,14,13,0,0,0.0151,Low,2026-04-04 09:56:33 UTC
25703,10,11,22,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
29070,10,15,5,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
23596,8,4,3,0,0,0.0404,Low,2026-04-04 09:56:33 UTC
3835,10,5,18,0,0,0.0131,Low,2026-04-04 09:56:33 UTC
10833,3,4,8,0,0,0.3883,Medium,2026-04-04 09:56:33 UTC
27850,8,5,9,0,0,0.0696,Low,2026-04-04 09:56:33 UTC
31528,1,8,15,0,0,0.1,Low,2026-04-04 09:56:33 UTC
4671,3,14,14,0,0,0.0591,Low,2026-04-04 09:56:33 UTC
7583,3,4,22,0,0,0.1165,Low,2026-04-04 09:56:33 UTC
7583,5,4,22,0,0,0.12,Low,2026-04-04 09:56:33 UTC
27220,2,14,3,0,0,0.0038,Low,2026-04-04 09:56:33 UTC
19012,7,11,3,0,0,0.0004,Low,2026-04-04 09:56:33 UTC
10426,7,12,9,0,0,0.0344,Low,2026-04-04 09:56:33 UTC
17480,3,3,7,0,0,0.0191,Low,2026-04-04 09:56:33 UTC
27220,2,8,3,0,0,0.0051,Low,2026-04-04 09:56:33 UTC
28351,6,5,6,0,0,0.1029,Low,2026-04-04 09:56:33 UTC
6801,3,11,8,0,0,0.0186,Low,2026-04-04 09:56:33 UTC
13542,9,9,5,0,0,0.0363,Low,2026-04-04 09:56:33 UTC
30254,10,5,13,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
5848,1,8,15,0,0,0.2258,Medium,2026-04-04 09:56:33 UTC
17091,1,14,2,0,0,0.0095,Low,2026-04-04 09:56:33 UTC
30844,9,7,3,0,0,0.0211,Low,2026-04-04 09:56:33 UTC
17534,8,8,13,0,0,0.0282,Low,2026-04-04 09:56:33 UTC
4537,1,14,0,0,0,0.1025,Low,2026-04-04 09:56:33 UTC
20967,6,10,14,0,0,0.0544,Low,2026-04-04 09:56:33 UTC
34885,3,15,12,0,0,0.0722,Low,2026-04-04 09:56:33 UTC
24001,4,5,0,0,0,0.0005,Low,2026-04-04 09:56:33 UTC
24001,3,5,0,0,0,0.001,Low,2026-04-04 09:56:33 UTC
30693,9,13,20,0,0,0.1282,Low,2026-04-04 09:56:33 UTC
10359,1,15,14,0,0,0.0772,Low,2026-04-04 09:56:33 UTC
18359,2,3,22,0,0,0.0318,Low,2026-04-04 09:56:33 UTC
6637,8,10,12,0,0,0.0694,Low,2026-04-04 09:56:33 UTC
4352,5,14,7,0,0,0.0236,Low,2026-04-04 09:56:33 UTC
15863,4,7,22,0,0,0.1081,Low,2026-04-04 09:56:33 UTC
3364,2,14,3,0,0,0.01,Low,2026-04-04 09:56:33 UTC
15781,3,14,12,0,0,0.0111,Low,2026-04-04 09:56:33 UTC
6637,8,15,12,0,0,0.0902,Low,2026-04-04 09:56:33 UTC
31492,6,2,3,0,0,0.0109,Low,2026-04-04 09:56:33 UTC
25417,2,1,0,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
24385,1,8,0,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
1831,1,9,6,0,0,0.1237,Low,2026-04-04 09:56:33 UTC
31535,2,3,22,0,0,0.0068,Low,2026-04-04 09:56:33 UTC
24385,1,5,0,0,0,0.0363,Low,2026-04-04 09:56:33 UTC
5512,3,10,15,0,0,0.4762,Medium,2026-04-04 09:56:33 UTC
25681,6,12,0,0,0,0.0147,Low,2026-04-04 09:56:33 UTC
11692,6,5,3,0,0,0.0049,Low,2026-04-04 09:56:33 UTC
13376,1,5,7,0,0,0.0282,Low,2026-04-04 09:56:33 UTC
17875,4,8,18,0,0,0.4943,Medium,2026-04-04 09:56:33 UTC
24467,7,5,10,0,0,0.0336,Low,2026-04-04 09:56:33 UTC
24467,4,5,10,0,0,0.0736,Low,2026-04-04 09:56:33 UTC
11754,4,10,17,0,0,0.0271,Low,2026-04-04 09:56:33 UTC
24046,4,5,21,0,0,0.0034,Low,2026-04-04 09:56:33 UTC
10466,10,10,1,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
5848,1,1,15,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
29022,2,10,5,0,0,0.1516,Low,2026-04-04 09:56:33 UTC
11853,5,8,20,0,1,0.5261,High,2026-04-04 09:56:33 UTC
6739,4,11,18,0,0,0.0287,Low,2026-04-04 09:56:33 UTC
27850,8,5,9,0,0,0.0804,Low,2026-04-04 09:56:33 UTC
31169,1,4,16,0,0,0.0339,Low,2026-04-04 09:56:33 UTC
3888,9,9,23,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
34885,3,5,12,0,0,0.1917,Low,2026-04-04 09:56:33 UTC
9498,9,9,17,0,0,0.0207,Low,2026-04-04 09:56:33 UTC
23596,8,15,3,0,0,0.0231,Low,2026-04-04 09:56:33 UTC
25853,1,2,4,0,0,0.0198,Low,2026-04-04 09:56:33 UTC
2607,8,3,14,0,0,0.0153,Low,2026-04-04 09:56:33 UTC
2607,3,3,14,0,0,0.0253,Low,2026-04-04 09:56:33 UTC
3273,4,8,8,0,0,0.2146,Medium,2026-04-04 09:56:33 UTC
2141,6,2,4,0,0,0.0066,Low,2026-04-04 09:56:33 UTC
7927,6,4,6,0,0,0.1288,Low,2026-04-04 09:56:33 UTC
17395,4,9,18,0,0,0.1076,Low,2026-04-04 09:56:33 UTC
2872,9,3,15,0,0,0.0013,Low,2026-04-04 09:56:33 UTC
14042,6,10,1,0,0,0.0134,Low,2026-04-04 09:56:33 UTC
22977,10,10,8,0,0,0.0285,Low,2026-04-04 09:56:33 UTC
31430,1,13,13,0,0,0.0091,Low,2026-04-04 09:56:33 UTC
6535,7,4,6,0,0,0.2104,Medium,2026-04-04 09:56:33 UTC
11632,7,14,15,0,0,0.0411,Low,2026-04-04 09:56:33 UTC
32016,8,7,23,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
33433,7,5,0,0,0,0.1731,Low,2026-04-04 09:56:33 UTC
1209,7,8,8,0,0,0.2312,Medium,2026-04-04 09:56:33 UTC
27887,9,11,22,0,0,0.0496,Low,2026-04-04 09:56:33 UTC
18707,10,7,10,0,0,0.0191,Low,2026-04-04 09:56:33 UTC
32662,7,2,21,0,0,0.0122,Low,2026-04-04 09:56:33 UTC
13360,10,13,15,0,0,0.0524,Low,2026-04-04 09:56:33 UTC
30771,9,11,2,0,0,0.002,Low,2026-04-04 09:56:33 UTC
13398,9,10,5,0,0,0.0869,Low,2026-04-04 09:56:33 UTC
11477,10,10,4,0,0,0.0853,Low,2026-04-04 09:56:33 UTC
11363,1,9,10,0,0,0.0426,Low,2026-04-04 09:56:33 UTC
7096,5,3,15,0,0,0.0157,Low,2026-04-04 09:56:33 UTC
33496,1,7,15,0,0,0.0859,Low,2026-04-04 09:56:33 UTC
17072,4,9,7,0,0,0.0023,Low,2026-04-04 09:56:33 UTC
14621,7,4,4,0,0,0.0264,Low,2026-04-04 09:56:33 UTC
33721,10,10,0,0,0,0.1297,Low,2026-04-04 09:56:33 UTC
6767,4,12,22,0,0,0.1324,Low,2026-04-04 09:56:33 UTC
4599,1,13,14,0,0,0.3759,Medium,2026-04-04 09:56:33 UTC
2632,2,5,15,0,0,0.0452,Low,2026-04-04 09:56:33 UTC
20754,3,1,17,0,0,0.0035,Low,2026-04-04 09:56:33 UTC
20283,10,8,2,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
29972,2,10,19,0,0,0.0114,Low,2026-04-04 09:56:33 UTC
14843,1,9,10,0,0,0.0737,Low,2026-04-04 09:56:33 UTC
30059,7,5,10,0,0,0.0435,Low,2026-04-04 09:56:33 UTC
408,4,1,23,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
7516,7,5,3,0,0,0.0143,Low,2026-04-04 09:56:33 UTC
22042,6,8,9,0,0,0.0581,Low,2026-04-04 09:56:33 UTC
33359,4,9,22,0,0,0.0709,Low,2026-04-04 09:56:33 UTC
8007,2,5,14,0,0,0.028,Low,2026-04-04 09:56:33 UTC
12976,1,2,15,0,0,0.005,Low,2026-04-04 09:56:33 UTC
22453,3,5,12,0,0,0.1233,Low,2026-04-04 09:56:33 UTC
20985,2,5,8,0,0,0.2946,Medium,2026-04-04 09:56:33 UTC
30636,1,5,11,0,0,0.0078,Low,2026-04-04 09:56:33 UTC
34720,5,9,15,0,0,0.1059,Low,2026-04-04 09:56:33 UTC
32016,8,3,23,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
4054,3,7,21,0,0,0.1154,Low,2026-04-04 09:56:33 UTC
4761,4,15,8,0,0,0.0028,Low,2026-04-04 09:56:33 UTC
17534,8,10,13,0,0,0.0241,Low,2026-04-04 09:56:33 UTC
4242,10,5,17,0,0,0.0178,Low,2026-04-04 09:56:33 UTC
2423,6,10,22,0,0,0.0766,Low,2026-04-04 09:56:33 UTC
2423,7,10,22,0,0,0.0141,Low,2026-04-04 09:56:33 UTC
31777,10,5,0,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
8888,1,11,7,0,0,0.0167,Low,2026-04-04 09:56:33 UTC
9138,8,11,17,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
1631,7,15,22,0,0,0.0003,Low,2026-04-04 09:56:33 UTC
32957,9,4,4,0,0,0.0423,Low,2026-04-04 09:56:33 UTC
11990,3,12,13,0,0,0.0718,Low,2026-04-04 09:56:33 UTC
10614,7,1,5,0,0,0.0044,Low,2026-04-04 09:56:33 UTC
26691,2,3,2,0,0,0.0167,Low,2026-04-04 09:56:33 UTC
27416,10,12,7,0,0,0.2955,Medium,2026-04-04 09:56:33 UTC
12343,6,9,6,0,0,0.098,Low,2026-04-04 09:56:33 UTC
15271,9,15,6,0,0,0.2131,Medium,2026-04-04 09:56:33 UTC
13621,8,15,12,0,0,0.0062,Low,2026-04-04 09:56:33 UTC
33431,1,5,22,0,0,0.0038,Low,2026-04-04 09:56:33 UTC
19158,2,14,5,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
30278,5,13,13,0,0,0.0191,Low,2026-04-04 09:56:33 UTC
24070,9,2,21,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
25123,1,1,18,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
6535,7,2,6,0,0,0.0086,Low,2026-04-04 09:56:33 UTC
24385,1,2,0,0,0,0.0245,Low,2026-04-04 09:56:33 UTC
26338,9,9,9,0,0,0.0092,Low,2026-04-04 09:56:33 UTC
25997,5,15,4,0,0,0.0006,Low,2026-04-04 09:56:33 UTC
13264,4,15,15,0,0,0.0101,Low,2026-04-04 09:56:33 UTC
14628,2,1,11,0,0,0.0503,Low,2026-04-04 09:56:33 UTC
11272,3,12,15,0,0,0.0741,Low,2026-04-04 09:56:33 UTC
23547,10,5,2,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
11389,9,5,12,0,0,0.0916,Low,2026-04-04 09:56:33 UTC
33869,8,12,4,0,0,0.0072,Low,2026-04-04 09:56:33 UTC
11839,5,15,6,0,0,0.0291,Low,2026-04-04 09:56:33 UTC
2678,8,10,13,0,0,0.0187,Low,2026-04-04 09:56:33 UTC
29552,8,5,7,0,0,0.0159,Low,2026-04-04 09:56:33 UTC
16505,5,9,16,0,0,0.2363,Medium,2026-04-04 09:56:33 UTC
4407,7,8,14,0,0,0.2378,Medium,2026-04-04 09:56:33 UTC
29179,2,10,18,0,0,0.0144,Low,2026-04-04 09:56:33 UTC
20739,9,2,2,0,0,0.0017,Low,2026-04-04 09:56:33 UTC
29446,6,3,21,0,0,0.005,Low,2026-04-04 09:56:33 UTC
21913,2,4,0,0,0,0.0041,Low,2026-04-04 09:56:33 UTC
26705,9,5,16,0,0,0.0127,Low,2026-04-04 09:56:33 UTC
8191,6,5,6,0,0,0.0137,Low,2026-04-04 09:56:33 UTC
3591,7,14,14,0,0,0.2968,Medium,2026-04-04 09:56:33 UTC
7430,4,2,13,0,0,0.011,Low,2026-04-04 09:56:33 UTC
30519,1,7,14,0,0,0.1297,Low,2026-04-04 09:56:33 UTC
23741,3,5,4,0,0,0.0218,Low,2026-04-04 09:56:33 UTC
1442,9,12,1,0,0,0.0165,Low,2026-04-04 09:56:33 UTC
2422,5,11,21,0,0,0.0151,Low,2026-04-04 09:56:33 UTC
20224,5,3,15,1,0,0.0473,Low,2026-04-04 09:56:33 UTC
33469,7,13,12,0,0,0.0461,Low,2026-04-04 09:56:33 UTC
23325,3,5,20,0,0,0.0043,Low,2026-04-04 09:56:33 UTC
20348,1,7,19,0,0,0.1616,Low,2026-04-04 09:56:33 UTC
34704,8,3,23,0,0,0.0306,Low,2026-04-04 09:56:33 UTC
33539,3,10,10,0,0,0.0164,Low,2026-04-04 09:56:33 UTC
6788,4,2,19,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
6788,3,2,19,0,0,0.019,Low,2026-04-04 09:56:33 UTC
7535,10,14,22,0,0,0.0042,Low,2026-04-04 09:56:33 UTC
32082,4,4,17,0,0,0.0223,Low,2026-04-04 09:56:33 UTC
4376,8,2,7,0,0,0.0437,Low,2026-04-04 09:56:33 UTC
1184,1,13,7,0,0,0.0485,Low,2026-04-04 09:56:33 UTC
18112,10,4,15,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
22977,10,12,8,0,0,0.0595,Low,2026-04-04 09:56:33 UTC
26911,6,7,6,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
12863,10,12,22,0,0,0.0145,Low,2026-04-04 09:56:33 UTC
8775,10,3,14,0,0,0.0037,Low,2026-04-04 09:56:33 UTC
9730,2,15,9,0,0,0.0015,Low,2026-04-04 09:56:33 UTC
21114,10,8,17,0,0,0.0039,Low,2026-04-04 09:56:33 UTC
20321,6,15,16,0,0,0.0394,Low,2026-04-04 09:56:33 UTC
7516,7,4,3,0,0,0.0593,Low,2026-04-04 09:56:33 UTC
6767,4,3,22,0,0,0.0094,Low,2026-04-04 09:56:33 UTC
3778,10,2,9,0,0,0.0254,Low,2026-04-04 09:56:33 UTC
15979,5,3,18,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
30393,1,5,8,0,0,0.0409,Low,2026-04-04 09:56:33 UTC
2433,2,4,8,0,0,0.4941,Medium,2026-04-04 09:56:33 UTC
21451,10,10,18,0,0,0.1758,Low,2026-04-04 09:56:33 UTC
13073,10,11,16,0,0,0.0022,Low,2026-04-04 09:56:33 UTC
4007,8,8,22,0,0,0.0087,Low,2026-04-04 09:56:33 UTC
28042,1,10,9,0,0,0.001,Low,2026-04-04 09:56:33 UTC
7597,5,3,12,0,0,0.0688,Low,2026-04-04 09:56:33 UTC
18701,10,15,4,0,0,0.004,Low,2026-04-04 09:56:33 UTC
18701,9,15,4,0,0,0.0566,Low,2026-04-04 09:56:33 UTC
1181,9,5,4,0,0,0.0012,Low,2026-04-04 09:56:33 UTC
14650,10,13,9,0,0,0.0506,Low,2026-04-04 09:56:33 UTC
26175,2,13,14,0,0,0.0681,Low,2026-04-04 09:56:33 UTC
26175,10,13,14,0,0,0.0354,Low,2026-04-04 09:56:33 UTC
30487,8,5,6,0,0,0.0008,Low,2026-04-04 09:56:33 UTC
26526,8,5,5,0,0,0.0568,Low,2026-04-04 09:56:33 UTC
2418,7,12,17,0,0,0.0611,Low,2026-04-04 09:56:33 UTC
16274,8,11,1,0,0,0.0125,Low,2026-04-04 09:56:33 UTC
29842,4,15,9,0,0,0.0085,Low,2026-04-04 09:56:33 UTC
9807,5,12,14,0,0,0.2135,Medium,2026-04-04 09:56:33 UTC
5923,7,8,18,0,0,0.0471,Low,2026-04-04 09:56:33 UTC
4890,10,4,17,0,0,0.0057,Low,2026-04-04 09:56:33 UTC
31262,1,12,13,0,0,0.0369,Low,2026-04-04 09:56:33 UTC
17245,2,3,12,0,0,0.1447,Low,2026-04-04 09:56:33 UTC
5570,9,1,1,0,0,0.0014,Low,2026-04-04 09:56:33 UTC
23570,3,5,1,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
8585,2,4,16,0,0,0.1058,Low,2026-04-04 09:56:33 UTC
2054,8,7,13,0,0,0.0538,Low,2026-04-04 09:56:33 UTC
20210,7,2,1,0,0,0.0002,Low,2026-04-04 09:56:33 UTC
20569,1,11,0,0,0,0.0819,Low,2026-04-04 09:56:33 UTC
11452,6,9,3,0,0,0.005,Low,2026-04-04 09:56:33 UTC
17534,8,8,13,0,0,0.0278,Low,2026-04-04 09:56:33 UTC
7313,4,11,16,0,0,0.1982,Low,2026-04-04 09:56:33 UTC
2412,10,4,11,0,0,0.0649,Low,2026-04-04 09:56:33 UTC
21114,10,15,17,0,0,0.0018,Low,2026-04-04 09:56:33 UTC
1167,4,12,14,1,1,0.8617,High,2026-04-04 09:56:33 UTC
12863,10,10,22,0,0,0.0032,Low,2026-04-04 09:56:33 UTC
19616,7,5,7,0,0,0.092,Low,2026-04-04 09:56:33 UTC
3325,1,9,12,0,0,0.1431,Low,2026-04-04 09:56:33 UTC
4811,6,9,10,0,0,0.0828,Low,2026-04-04 09:56:33 UTC
6223,4,5,6,0,0,0.0024,Low,2026-04-04 09:56:33 UTC
760,5,3,15,0,0,0.0034,Low,2026-04-04 09:56:33 UTC
3365,9,12,4,0,1,0.7499,High,2026-04-04 09:56:33 UTC
8550,3,9,5,0,0,0.0201,Low,2026-04-04 09:56:33 UTC
8396,8,8,19,0,0,0.0239,Low,2026-04-04 09:56:33 UTC
7422,2,10,5,0,0,0.1479,Low,2026-04-04 09:56:33 UTC
23899,6,10,18,0,0,0.0278,Low,2026-04-04 09:56:33 UTC
14113,9,13,0,0,0,0.1269,Low,2026-04-04 09:56:33 UTC
21541,2,13,12,0,0,0.0735,Low,2026-04-04 09:56:33 UTC
21541,7,13,12,0,0,0.0952,Low,2026-04-04 09:56:33 UTC
17966,1,14,13,0,0,0.0375,Low,2026-04-04 09:56:33 UTC
10024,3,1,15,0,0,0.0016,Low,2026-04-04 09:56:33 UTC
33708,10,5,11,0,0,0.0121,Low,2026-04-04 09:56:33 UTC
22965,2,8,20,1,0,0.0145,Low,2026-04-04 09:56:33 UTC
3444,4,5,11,0,0,0.1287,Low,2026-04-04 09:56:33 UTC
18253,9,4,12,0,0,0.0664,Low,2026-04-04 09:56:33 UTC
